metric,metric_label,region,window,states,climate,n_winters,n_stations,r,r2,signed_r2,bh_r_mean,bh_r_sd,bh_r2_mean,bh_r2_sd,sig_2sigma,sig_2sigma_cal,p_perm,mean_nino,mean_nina,n_nino,n_nina,r2_phase,r2_index,r2_strength_gain,r2_within_nino,r2_within_nina,slope_within_nino,fdr_significant,n_tests
days_with_base,Days per 30 with a skiable base,Blue Mtns (Anthony Lakes),Early season,OR,transitional,48,10,-0.18757851792046173,0.03518570038523698,-0.03518570038523698,-0.18644729053100353,0.05367675916225369,0.03764378662051503,0.02001577262057484,True,False,0.1993601279744051,-0.12048119264738565,0.1525645611831382,16,16,0.04034756601527878,0.03518570038523698,-0.005161865630041798,0.0007170987980963091,0.04233595544587846,-0.017809371130626746,False,944
days_with_base,Days per 30 with a skiable base,Blue Mtns (Anthony Lakes),Midwinter,OR,transitional,48,18,-0.18460363740990454,0.03407850294496751,-0.03407850294496751,-0.1856022587477083,0.07134548948892333,0.03953837732266533,0.026483768001210103,True,False,0.1993601279744051,-0.18832100192852358,0.20275890464250865,16,16,0.04846426663154879,0.03407850294496751,-0.01438576368658128,0.2671543479984446,0.2761763939865636,0.492488671865611,False,944
storm_days,Storm days per 30 (>= 2 in of new snow),San Juans (Telluride/Purgatory),Spring,CO,continental,46,18,0.1911728242051398,0.03654704871456929,0.03654704871456929,0.19187175838814877,0.08049279373258952,0.04329386150983734,0.030888587742093025,True,False,0.20075984803039393,0.19707825346137842,0.05685964623860651,15,16,0.056892147926453696,0.03654704871456929,-0.020345099211884404,0.02349623437623105,0.12821353406641964,0.22799555316429784,False,944
big_storm_days,Powder days per 30 (>= 6 in of new snow),Tushar Mtns (Eagle Point),Holidays,UT,continental,47,7,-0.19011228553530754,0.036142681111458304,-0.036142681111458304,-0.1875337347391913,0.06585162459077287,0.03950533812647345,0.024698802196301613,True,False,0.20255948810237953,-0.25030783529279843,0.18439345651344724,16,16,0.05582940860872598,0.036142681111458304,-0.01968672749726768,0.0001700735947544035,0.0001890281165336876,-0.008298448579065172,False,944
big_storm_days,Powder days per 30 (>= 6 in of new snow),S San Juans (Wolf Creek),Early season,CO,continental,46,10,0.1916925937119659,0.036746050484020826,0.036746050484020826,0.1936363609313321,0.09448989201048087,0.04642337996688145,0.036593357667408136,True,False,0.20335932813437313,0.18735223160437983,-0.11869592700862647,15,16,0.023307534357530302,0.036746050484020826,0.013438516126490524,0.23865712283831378,0.03325175353889122,0.5950144975713312,False,944
storm_days,Storm days per 30 (>= 2 in of new snow),Blue Mtns (Anthony Lakes),Spring,OR,transitional,48,18,-0.18706649603784833,0.03499387393987833,-0.03499387393987833,-0.186819199440611,0.07014024312801537,0.0398210669856879,0.026207088139491297,True,False,0.20515896820635873,-0.13147256817448288,0.3472945128443691,16,16,0.11460889045034695,0.03499387393987833,-0.07961501651046862,0.023833120029230843,0.01345956946460066,0.15171257898396862,False,944
mean_depth,Base (mean snow depth),Bitterroots (Lost Trail),Holidays,MT+ID,transitional,25,11,-0.26254681482169473,0.06893082997301726,-0.06893082997301726,-0.2645891752871732,0.15561798860324674,0.0942243900560667,0.08234967052876355,False,False,0.20635872825434912,-0.4127355993859201,0.24023917632143543,9,9,0.12424163236646013,0.06893082997301726,-0.05531080239344287,0.03191313570664219,0.13878370237343587,0.3304286766351328,False,944
new_snow_in_total,Total new snow in the window (in),Bridger Range (Bridger Bowl),Midwinter,MT,continental,50,6,-0.18132536310104502,0.03287888730372582,-0.03287888730372582,-0.18068146856730183,0.06152711833937173,0.03643137937478393,0.022233620196543707,True,False,0.20735852829434112,-0.08069002499351782,0.04722562036029589,18,16,0.012004635699034427,0.03287888730372582,0.02087425160469139,0.14137740556024014,0.018146604292404098,-0.5602376625235582,False,944
new_snow_in_total,Total new snow in the window (in),Wind River Range,Midwinter,WY,continental,48,23,-0.18720155453673237,0.03504442202096918,-0.03504442202096918,-0.18765937111934777,0.05344377737341543,0.03807227690884829,0.020058451304275134,True,False,0.20795840831833634,-0.20908679639409583,-0.008305939600217777,16,16,0.0396518192688613,0.03504442202096918,-0.004607397247892116,0.013496077610317323,0.2617924322928827,-0.10832668235247338,False,944
new_snow_in_total,Total new snow in the window (in),Markagunt (Brian Head),Midwinter,UT,continental,46,8,0.18987482140138315,0.03605244780220715,0.03605244780220715,0.1922412544482396,0.05129344076949489,0.039587716977806484,0.01972143079698835,True,False,0.20875824835032994,0.21524910915023787,-0.14408756484812832,15,16,0.028986827303190688,0.03605244780220715,0.007065620499016462,0.003221285989388301,0.001049676191247353,0.0837725624441505,False,944
days_with_base,Days per 30 with a skiable base,Jemez (Pajarito),Midwinter,NM,continental,46,6,0.18931271964685367,0.035839305820088214,0.035839305820088214,0.19163934140462532,0.07252291829799344,0.041985210852455976,0.027796488598737828,True,False,0.20895820835832835,0.24526965133568748,-0.03099789738330125,15,16,0.053929601312013076,0.035839305820088214,-0.01809029549192486,0.0433341796792724,0.012912979911294135,0.17822081074801285,False,944
mean_swe,Base (mean SWE in window),S San Juans (Wolf Creek),Early season,CO,continental,46,10,0.18494673697597014,0.03420529551805868,0.03420529551805868,0.18369190509959807,0.07075934351531561,0.03874960069383818,0.02599583722785043,True,False,0.21015796840631873,0.32909173270369946,-0.19241322950832956,15,16,0.060450659278403984,0.03420529551805868,-0.0262453637603453,0.0013154638025965695,6.319148794733686e-06,0.03794769001302233,False,944
storm_days,Storm days per 30 (>= 2 in of new snow),Ruby Mtns & NE Nevada,Holidays,NV,continental,46,6,-0.1877380936770869,0.03524559181750666,-0.03524559181750666,-0.18768995255454213,0.07212787016569738,0.040429947944565975,0.02707535305851983,True,False,0.21075784843031395,-0.2368485690036121,0.1826052251650126,15,16,0.03599112980619812,0.03524559181750666,-0.0007455379886914595,0.0002833939011445491,0.0028976000301641136,-0.015237282806721195,False,944
new_snow_in_total,Total new snow in the window (in),Ruby Mtns & NE Nevada,Holidays,NV,continental,46,6,-0.19082003828598323,0.03641228701146411,-0.03641228701146411,-0.19032202541912463,0.06700110185862765,0.04071162100990812,0.02550357082209418,True,False,0.21115776844631073,-0.2905871412435398,0.16688223053937276,15,16,0.046660791545691915,0.03641228701146411,-0.010248504534227806,0.0009612612620973682,0.0013195064101249746,-0.027666889470573518,False,944
new_snow_in_total,Total new snow in the window (in),San Juans (Telluride/Purgatory),Spring,CO,continental,46,18,0.1866295591477246,0.034830592347674036,0.034830592347674036,0.18630277459779904,0.08113379095641807,0.04129141585779806,0.030230900737637,True,False,0.21115776844631073,0.21742196069945338,0.052704166185246565,15,16,0.05673528119431115,0.034830592347674036,-0.021904688846637113,0.026701574181055628,0.07799598246896158,0.2703634401512164,False,944
big_storm_days,Powder days per 30 (>= 6 in of new snow),San Juans (Telluride/Purgatory),Early season,CO,continental,46,18,0.18891593463903456,0.035689230360539975,0.035689230360539975,0.1933801868207373,0.08987499052324684,0.045473410576376966,0.03476008491579494,True,False,0.21255748850229955,0.2622641830114791,-0.18261637628302094,15,16,0.062025251089406375,0.035689230360539975,-0.0263360207288664,0.0628358165119841,0.0846373734633212,0.2543916183158826,False,944
days_with_base,Days per 30 with a skiable base,W Central Idaho (Brundage/Tamarack),Early season,ID,intermountain,46,8,-0.18757189815454922,0.035183216977300584,-0.035183216977300584,-0.18218532763498693,0.08555824615993944,0.04051170709143233,0.031174914217046858,True,False,0.21275744851029793,-0.11796248648350077,0.2022804032302496,15,16,0.045574937745784805,0.035183216977300584,-0.01039172076848422,0.1675060195471809,0.06614629763005667,0.3035413161138809,False,944
mean_depth,Base (mean snow depth),Snowy Range & Sierra Madre,Midwinter,WY,continental,24,21,-0.26003780526333875,0.06761966016617409,-0.06761966016617409,-0.26035498804535245,0.0823057224625689,0.07455895175018104,0.04285741077561245,True,False,0.21475704859028194,-0.21309753074587112,0.31805254682095874,9,9,0.11135391811563677,0.06761966016617409,-0.04373425794946269,0.007955312216256045,0.1149148755547944,0.08855328070970529,False,944
new_snow_in_total,Total new snow in the window (in),Selkirks (Schweitzer),Midwinter,ID,transitional,43,7,-0.19272672478499514,0.03714359044635126,-0.03714359044635126,-0.1934095959233878,0.07153812251445964,0.04252497476814198,0.0276723187372789,True,False,0.21495700859828035,-0.27890176305228354,0.2223509652682056,14,16,0.05165146535914433,0.03714359044635126,-0.014507874912793074,0.052302152855373256,0.08194148712543643,0.26661909512825627,False,944
mean_depth,Base (mean snow depth),N Sangre de Cristo (Taos),Spring,NM+CO,continental,25,11,0.2567721002093857,0.0659319114459388,0.0659319114459388,0.2627497325775517,0.12012636560005305,0.08346776568185253,0.06312634087385428,True,False,0.21515696860627875,0.5968489601404708,-0.048718239697556315,9,9,0.2899657776465865,0.0659319114459388,-0.2240338662006477,0.0897698514331595,0.0680346065892542,-0.3788985224797928,False,944
mean_swe,Base (mean SWE in window),Black Hills (Terry Peak),Midwinter,SD,continental,26,3,-0.2535205575779104,0.0642726731146146,-0.0642726731146146,-0.2528105695088712,0.0718589610474949,0.06907689433822518,0.03633340973346595,True,False,0.21535692861427713,-0.2359386287964682,0.3134538351192763,9,10,0.12321602661543929,0.0642726731146146,-0.05894335350082469,0.0016266246769333467,0.00043612803005713493,-0.045196908690454146,False,944
mean_swe,Base (mean SWE in window),E Cascades rain shadow (Mission Ridge),Early season,WA,transitional,45,6,-0.18655946027294631,0.03480443221733304,-0.03480443221733304,-0.1863522383835391,0.05851636416196438,0.038151321625291015,0.02180931088729674,True,False,0.21555688862227554,-0.25564972447980866,0.1410305611186832,15,16,0.04339453789973624,0.03480443221733304,-0.008590105682403204,0.0006551769114651121,0.05670863410797164,0.03516403261449898,False,944
mean_depth,Base (mean snow depth),Tetons (Jackson/Targhee),Early season,WY+ID,intermountain,24,9,-0.26051423249208744,0.06786766533094139,-0.06786766533094139,-0.25996237109796666,0.0890430412077419,0.07550909757440055,0.04629568024427707,True,False,0.21635672865426914,-0.22398625450223408,0.34326911936168547,9,9,0.1047712706705114,0.06786766533094139,-0.03690360533957,0.27730060321486566,0.02535401401831104,-0.319999521712053,False,944
new_snow_in_total,Total new snow in the window (in),San Juans (Telluride/Purgatory),Holidays,CO,continental,46,18,-0.18587287680357206,0.034548726331235874,-0.034548726331235874,-0.1842468542966635,0.06502824126336841,0.038175575480022796,0.02396249778644024,True,False,0.21715656868626274,-0.17999034894197882,0.30091726183794576,15,16,0.05030165182728463,0.034548726331235874,-0.01575292549604876,0.10225812738158035,0.0012814634267685958,-0.30248980589547103,False,944
mean_depth,Base (mean snow depth),Blue Mtns (Anthony Lakes),Early season,OR,transitional,28,18,-0.2380455289336822,0.056665673845316525,-0.056665673845316525,-0.24048204445881957,0.09094949350867422,0.06610342407657804,0.04374344028292023,True,False,0.21835632873425315,-0.321796220809166,0.26832148958033536,9,12,0.09308403887472272,0.056665673845316525,-0.036418365029406194,0.20116700438869398,0.0010298766878683472,0.2916731655090228,False,944
days_with_base,Days per 30 with a skiable base,Elk Mtns (Aspen/Crested Butte),Holidays,CO,continental,46,10,-0.18156622395273106,0.03296629368045329,-0.03296629368045329,-0.19013843693364085,0.039864001291208595,0.0377417637985136,0.015159357790862086,True,True,0.21995600879824034,-0.206243386996056,0.3213078066789352,15,16,0.06092942754478747,0.03296629368045329,-0.027963133864334182,0.10511066468734337,0.10087902698081411,-0.09531950862579085,False,944
days_with_base,Days per 30 with a skiable base,Whitefish & Flathead Range,Early season,MT,transitional,52,7,-0.16959264116260875,0.028761663936509377,-0.028761663936509377,-0.17123750487121592,0.042412196526201304,0.031121077488696816,0.014525117418508725,True,False,0.22055588882223556,-0.21848051868337764,-0.03811359673402577,18,18,0.08207972366403538,0.028761663936509377,-0.053318059727526,0.01293479232664853,0.0038214825344046904,-0.07137022291922636,False,944
mean_swe,Base (mean SWE in window),Gore & Tenmile (Vail/Summit/Copper),Midwinter,CO,continental,48,20,-0.1798477781898517,0.032345223319826095,-0.032345223319826095,-0.17913359010780258,0.05403086753919907,0.0350081777519487,0.019357486557871725,True,False,0.22115576884623075,-0.1038308798612051,0.2838267546570209,16,16,0.044575094390166825,0.032345223319826095,-0.01222987107034073,0.09077884608373164,0.007614263298713051,-0.22087688770400024,False,944
mean_depth,Base (mean snow depth),Bridger Range (Bridger Bowl),Spring,MT,continental,24,6,-0.2598256762866916,0.06750938205783666,-0.06750938205783666,-0.2607425865558995,0.07395590508209497,0.07345617234037258,0.03856690796437607,True,False,0.22175564887022595,-0.1941672158787797,0.3458440126447273,9,9,0.0904411831414823,0.06750938205783666,-0.022931801083645648,0.02061081028434498,0.007445647599741531,-0.15179912346533486,False,944
big_storm_days,Powder days per 30 (>= 6 in of new snow),S Sangre de Cristo (Santa Fe),Spring,NM,continental,46,5,0.18071169937374473,0.03265671829054669,0.03265671829054669,0.18223760547664689,0.07125821155335434,0.038288277563644606,0.025971851688063256,True,False,0.22415516896620677,0.07276245942255306,-0.09055625869267127,15,16,0.008063445973471972,0.03265671829054669,0.02459327231707472,0.09746457789385032,0.0023040824827694935,0.3059087002517256,False,944
mean_depth,Base (mean snow depth),Selkirks (Schweitzer),Early season,ID,transitional,25,8,-0.24788364416067712,0.0614463010423772,-0.0614463010423772,-0.24709046917624783,0.0866227188741537,0.06855719538288894,0.04280729649587371,True,False,0.22595480903819237,-0.36735933073729515,0.17455119361995897,9,9,0.12696385578960911,0.0614463010423772,-0.06551755474723192,0.012190717160853022,0.08591811898891227,-0.11197186188081522,False,944
days_with_base,Days per 30 with a skiable base,Black Hills (Terry Peak),Spring,SD,continental,26,3,-0.2416226676898939,0.0583815135415809,-0.0583815135415809,-0.2487669106174565,0.0483199553883244,0.06421979390688326,0.02404081204625356,True,True,0.22835432913417317,-0.19629574882329962,0.11221439031429874,9,10,0.14494091094347006,0.0583815135415809,-0.08655939740188916,0.16881708987357044,0.04659152083696362,0.08326104861453323,False,944
new_snow_in_total,Total new snow in the window (in),North Cascades (Mt Baker),Holidays,WA,maritime,31,8,-0.2232019025973245,0.04981908932306554,-0.04981908932306554,-0.21773762214250875,0.09791780840314154,0.056997569298748246,0.0426407815342116,True,False,0.22855428914217157,-0.15515258182509378,0.12879257582793377,10,13,0.024883306761127377,0.04981908932306554,0.02493578256193816,0.05122097786280579,0.0685227543395773,-0.3006827440514191,False,944
mean_depth,Base (mean snow depth),Central Oregon (Mt Bachelor),Midwinter,OR,transitional,23,10,-0.2611331532037846,0.06819052370215124,-0.06819052370215124,-0.25829572468222733,0.10391584647828987,0.07751518453841649,0.05368203774415393,True,False,0.22875424915016995,-0.4316897437529579,0.28563439323181744,8,9,0.1150083161251686,0.06819052370215124,-0.046817792423017354,0.20176592018718154,0.4605725869235482,0.6134446009456429,False,944
big_storm_days,Powder days per 30 (>= 6 in of new snow),Tushar Mtns (Eagle Point),Midwinter,UT,continental,47,7,0.17718241075754143,0.03139360668185413,0.03139360668185413,0.17653974141762957,0.0635609298865595,0.035206272107847644,0.022442060252874593,True,False,0.22895420915816836,0.2664292804767597,-0.03067270777241926,16,16,0.0629164904263404,0.03139360668185413,-0.031522883744486266,0.012170310611774166,0.012890676716900262,0.15142809287706321,False,944
new_snow_in_total,Total new snow in the window (in),Elk Mtns (Aspen/Crested Butte),Midwinter,CO,continental,46,11,-0.18131371076291208,0.03287466171061694,-0.03287466171061694,-0.1797624245100973,0.06079176843250212,0.03601016837489939,0.021856151367365958,True,False,0.22935412917416517,-0.08049569089975185,0.1337437559187193,15,16,0.020650124894026733,0.03287466171061694,0.012224536816590206,0.02700451145276229,0.31766591603992606,-0.17654855664444633,False,944
mean_swe,Base (mean SWE in window),Park Range (Steamboat),Spring,CO,continental,47,15,-0.17793910197413276,0.03166232401136082,-0.03166232401136082,-0.1790174055857775,0.054978643265623205,0.03506988271799142,0.019684268160075687,True,False,0.22955408918216358,-0.12167489632622407,0.29045605455710327,16,16,0.04961555583809951,0.03166232401136082,-0.01795323182673869,0.0005966462455615934,0.0064697853580825285,-0.024765415255230527,False,944
storm_days,Storm days per 30 (>= 2 in of new snow),Central Cascades (Stevens/Snoqualmie),Holidays,WA,maritime,45,19,-0.18530411292623064,0.03433761426737724,-0.03433761426737724,-0.18203150262364579,0.0809376910895601,0.03968637778633142,0.029466419055842182,True,False,0.23195360927814437,-0.21412657930109358,0.21793492805854803,15,16,0.04971926049741804,0.03433761426737724,-0.015381646230040798,0.10088483131364001,0.04130526885187979,0.35861782114254387,False,944
storm_days,Storm days per 30 (>= 2 in of new snow),Wind River Range,Early season,WY,continental,48,23,-0.1751852485637654,0.03068987131434827,-0.03068987131434827,-0.17457513265276645,0.06280442199717454,0.034420872363130184,0.021928180602674135,True,False,0.23255348930213957,-0.2915235326192102,0.09617954794952319,16,16,0.06529655375532772,0.03068987131434827,-0.034606682440979454,0.009084626304164307,0.14979694019519305,-0.09647920723677574,False,944
new_snow_in_total,Total new snow in the window (in),Front Range (Winter Park/Loveland/A-Basin),Spring,CO,continental,48,20,0.17332972297876248,0.03004319286789454,0.03004319286789454,0.17110989096002183,0.06753836829356709,0.033840025976108065,0.02311296566866012,True,False,0.23255348930213957,0.14515766579932957,-0.08105884569026711,16,16,0.015418721736033647,0.03004319286789454,0.014624471131860894,0.06787760454757215,0.05713161771241255,0.37072705824047236,False,944
mean_swe,Base (mean SWE in window),W Central Idaho (Brundage/Tamarack),Early season,ID,intermountain,46,10,-0.1796360348585315,0.03226910501969554,-0.03226910501969554,-0.17992229143051094,0.06836131770146954,0.03704530071148696,0.0245994498521151,True,False,0.23275344931013797,-0.1384388116504548,0.2908242130024755,15,16,0.05482768760118406,0.03226910501969554,-0.022558582581488518,0.038580591069743854,0.004357364223983193,0.23116928913026075,False,944
days_with_base,Days per 30 with a skiable base,San Francisco Peaks (AZ Snowbowl),Spring,AZ,continental,46,5,0.1778431805594006,0.03162819687148356,0.03162819687148356,0.17750237873794383,0.09421562437559088,0.04038367833411089,0.03344699488189597,False,False,0.23635272945410918,0.1816022672651603,0.02054558804668144,15,16,0.051221681162991306,0.03162819687148356,-0.019593484291507743,0.08501287294296181,0.001234745581071764,0.3954930312682403,False,944
big_storm_days,Powder days per 30 (>= 6 in of new snow),Blue Mtns (Anthony Lakes),Spring,OR,transitional,48,18,-0.17349989133227586,0.030102212292311532,-0.030102212292311532,-0.17274132472735437,0.07111445282128412,0.03489683066863193,0.024568809575219126,True,False,0.23815236952609478,-0.11981116476410489,0.13899197706158697,16,16,0.0616195678314605,0.030102212292311532,-0.031517355539148965,0.06838614078670031,0.036060495334479206,0.14629590932646463,False,944
mean_swe,Base (mean SWE in window),White Mtns AZ (Sunrise Park),Early season,AZ,continental,46,7,0.17993166633692748,0.0323754045507834,0.0323754045507834,0.1809149961858632,0.06375761049840017,0.03679526874139661,0.02306941572027564,True,False,0.23975204959008198,0.29143728158860865,-0.08680480844455143,15,16,0.05914590021091615,0.0323754045507834,-0.026770495660132745,0.012348484400408904,0.020028161616368893,0.14968103193035212,False,944
big_storm_days,Powder days per 30 (>= 6 in of new snow),White Mtns AZ (Sunrise Park),Holidays,AZ,continental,46,7,0.17639555212420985,0.031115390809204835,0.031115390809204835,0.1754643063524153,0.07085368183813236,0.03580796703375354,0.02486458427248524,True,False,0.2409518096380724,0.1916488817032909,-0.003416605168564596,15,16,0.04278328050321778,0.031115390809204835,-0.011667889694012945,3.8221485391066207e-05,0.0268664433540246,-0.00714946554922823,False,944
big_storm_days,Powder days per 30 (>= 6 in of new snow),Chugach (Alyeska),Holidays,AK,maritime,43,6,0.1833939857723111,0.03363335401745465,0.03363335401745465,0.1842666636276247,0.0773110835007241,0.03993120695651212,0.02849171083623027,True,False,0.2425514897020596,0.23609621505861764,-0.03044158188434261,15,15,0.03494093943941512,0.03363335401745465,-0.0013075854219604666,0.028396202767868986,0.0072658666662026245,0.15118361391080745,False,944
mean_swe,Base (mean SWE in window),Whitefish & Flathead Range,Holidays,MT,transitional,52,9,-0.16797530762227142,0.028215703970796716,-0.028215703970796716,-0.16760762981436417,0.053209183800003064,0.030923534812651445,0.017836530362150754,True,False,0.24315136972605478,-0.26370097216191,0.017021542180621546,18,18,0.06442200902823125,0.028215703970796716,-0.03620630505743454,8.332221600943803e-06,0.033984586658707384,0.003622493496402631,False,944
new_snow_in_total,Total new snow in the window (in),Tushar Mtns (Eagle Point),Midwinter,UT,continental,47,7,0.17272600743095526,0.029834273643038412,0.029834273643038412,0.17206059058945508,0.060021408006442456,0.03320741625306791,0.02065463781919827,True,False,0.24315136972605478,0.2218887754712698,-0.01763884927015609,16,16,0.035327420132476584,0.029834273643038412,-0.005493146489438171,0.035932870295655395,0.0021061815776894054,0.2838404678393352,False,944
storm_days,Storm days per 30 (>= 2 in of new snow),Bighorn Mtns (Meadowlark),Midwinter,WY,continental,48,13,-0.1744219101173686,0.03042300272899141,-0.03042300272899141,-0.17431206397310817,0.07262183133659324,0.03565862603324555,0.025317722619577022,True,False,0.24375124975005,-0.13238429494584916,0.02822608990882871,16,16,0.01787815187344921,0.03042300272899141,0.0125448508555422,0.1275931800768428,0.009688850815959342,-0.36505083158329904,False,944
big_storm_days,Powder days per 30 (>= 6 in of new snow),Bighorn Mtns (Meadowlark),Holidays,WY,continental,48,13,-0.17324894545691227,0.030015197101932165,-0.030015197101932165,-0.18673428855453336,0.08193158059784543,0.041582478421228974,0.03059887082617415,True,False,0.2443511297740452,-0.17286722003171756,-0.001996382578427488,16,16,0.059299586120566405,0.030015197101932165,-0.02928438901863424,0.07436638918154827,0.17077687060889782,-0.1464422905825999,False,944
new_snow_in_total,Total new snow in the window (in),W Central Idaho (Brundage/Tamarack),Early season,ID,intermountain,46,10,-0.17170834518879358,0.02948375580747389,-0.02948375580747389,-0.17248885876387235,0.0820235811542693,0.0364802742630341,0.02829630781005156,True,False,0.2465506898620276,-0.15728629627336002,0.2610158953848063,15,16,0.042238507675042336,0.02948375580747389,-0.012754751867568446,0.08664781180933027,0.039682345523818593,0.36617628470397995,False,944
days_with_base,Days per 30 with a skiable base,S Washington Cascades (Crystal/White Pass),Early season,WA,maritime,45,16,-0.1789931832116008,0.03203855963622169,-0.03203855963622169,-0.18141061199878886,0.07132724552067582,0.03799738609934189,0.025879038524187343,True,False,0.2469506098780244,-0.10727546740210374,0.0912433396256996,15,16,0.01230731674622132,0.03203855963622169,0.019731242890000368,0.04234007367582178,0.004292847707027771,-0.27690336878189936,False,944
mean_depth,Base (mean snow depth),Sawtooth & Smoky (Sun Valley),Spring,ID,intermountain,29,16,-0.2181187050427874,0.047575769489542494,-0.047575769489542494,-0.21937412416620136,0.06873604367516878,0.05284965005380264,0.030157818759779832,True,False,0.2469506098780244,-0.3372120740105232,0.283446951961754,10,12,0.09210657710973147,0.047575769489542494,-0.044530807620188975,0.20563975098909554,0.019521235962396213,0.46552072610233325,False,944
big_storm_days,Powder days per 30 (>= 6 in of new snow),Ruby Mtns & NE Nevada,Holidays,NV,continental,46,6,-0.17753583105778287,0.03151897130937762,-0.03151897130937762,-0.17818994542172387,0.06101829901560945,0.03547488946415525,0.02174569474263575,True,False,0.24755048990201958,-0.2551244205063589,0.09780887451334909,15,16,0.05647098442009546,0.03151897130937762,-0.02495201311071784,0.003139658507932642,0.015482540788087858,-0.05124404818548588,False,944
mean_swe,Base (mean SWE in window),Selkirks (Schweitzer),Holidays,ID,transitional,45,7,-0.1744976045402356,0.030449413990280453,-0.030449413990280453,-0.17369013322818913,0.06487326367181048,0.03437680272025834,0.02253569162020841,True,False,0.2505498900219956,-0.18812220758860437,0.08644093823254838,15,16,0.019852282485380623,0.030449413990280453,0.01059713150489983,0.002953430857213843,0.11058739671911519,0.056203846742956816,False,944
days_with_base,Days per 30 with a skiable base,Sawtooth & Smoky (Sun Valley),Spring,ID,intermountain,46,16,-0.17607150572119987,0.031001175126930517,-0.031001175126930517,-0.1764752273074253,0.0688816473558137,0.0358881871956581,0.024311808748854268,True,False,0.250749850029994,-0.16613411421767738,0.2005220380855282,15,16,0.04770698943219476,0.031001175126930517,-0.01670581430526424,0.2092027611652036,0.09062562243295937,0.501497234692332,False,944
storm_days,Storm days per 30 (>= 2 in of new snow),Missoula ranges (Montana Snowbowl),Early season,MT,transitional,46,7,-0.1773804179292887,0.03146381266476912,-0.03146381266476912,-0.17663845828798252,0.0745583887213436,0.03676009827507832,0.026339757672348477,True,False,0.2509498100379924,-0.18356200155847796,0.012422125119562526,15,16,0.023765832151416255,0.03146381266476912,0.007697980513352867,0.014573485348990538,0.015578465977341244,-0.15129362803942317,False,944
big_storm_days,Powder days per 30 (>= 6 in of new snow),Beartooth & Absaroka (Red Lodge),Early season,MT+WY,continental,53,11,-0.16320913524770067,0.02663722182830225,-0.02663722182830225,-0.16244004913071772,0.06567413157417613,0.030699861119612187,0.02133621831905278,True,False,0.2521495700859828,-0.04467624834040695,0.18708301705833522,18,19,0.029858349507585147,0.02663722182830225,-0.003221127679282898,0.009607938996913538,0.034281926234732855,-0.12281805513124598,False,944
mean_swe,Base (mean SWE in window),Wind River Range,Holidays,WY,continental,48,23,-0.16711410868967325,0.027927125323143922,-0.027927125323143922,-0.1671412134031787,0.05818699656438732,0.031321911787070944,0.019450890420116572,True,False,0.2523495300939812,-0.30915263862097364,0.03245780177353459,16,16,0.07753268290797521,0.027927125323143922,-0.04960555758483129,0.0005075810872135446,0.16899438399193273,0.017538929694953506,False,944
big_storm_days,Powder days per 30 (>= 6 in of new snow),Bridger Range (Bridger Bowl),Spring,MT,continental,50,6,0.1639980731120271,0.026895367984457786,0.026895367984457786,0.16341197976889854,0.05848850215899393,0.03012438001679354,0.019115443863037387,True,False,0.252749450109978,0.13763442345194946,-0.17245698822736968,18,16,0.03150012785582079,0.026895367984457786,-0.004604759871363006,0.027141304142222416,0.07994839189163717,-0.20536296518579317,False,944
storm_days,Storm days per 30 (>= 2 in of new snow),N Sierra / Tahoe (Palisades/Heavenly/Rose),Midwinter,CA+NV,maritime,48,21,0.16751444276822836,0.028061088535950053,0.028061088535950053,0.1666566154825402,0.07981470535427898,0.03414481467488563,0.026603297320160632,True,False,0.2535492901419716,0.17941735816448923,-0.006289716698373318,16,16,0.01704471144878994,0.028061088535950053,0.011016377087160113,0.22026156645467027,0.03902838012341405,0.7327107350958242,False,944
storm_days,Storm days per 30 (>= 2 in of new snow),Wind River Range,Midwinter,WY,continental,48,23,-0.16903809438762538,0.028573877354199747,-0.028573877354199747,-0.16909199157263557,0.0528618644876249,0.031386478331108275,0.017877035888910545,True,False,0.2535492901419716,-0.16403748467710935,-0.03549695691100711,16,16,0.036629227793715136,0.028573877354199747,-0.008055350439515389,0.03840186145716643,0.19588969454364766,-0.1672416792693449,False,944
new_snow_in_total,Total new snow in the window (in),Whitefish & Flathead Range,Early season,MT,transitional,52,9,-0.1602191638933335,0.025670180478678858,-0.025670180478678858,-0.15974651841890955,0.06396198105088388,0.029610085166916638,0.02043540756810993,True,False,0.25414917016596683,-0.22529676560585102,-0.004422289543712232,18,18,0.062483422239388076,0.025670180478678858,-0.036813241760709214,0.0053730641728855135,0.04986096049740572,-0.10322553606781995,False,944
big_storm_days,Powder days per 30 (>= 6 in of new snow),San Francisco Peaks (AZ Snowbowl),Early season,AZ,continental,46,5,0.17188524804751878,0.029544538496357062,0.029544538496357062,0.17049805641184965,0.06813045088806026,0.033711345578428656,0.0232322189177545,True,False,0.2543491301739652,0.07898255197215569,-0.19595669993504988,15,16,0.029371004532074863,0.029544538496357062,0.00017353396428219925,0.07251655074130575,0.001863471952788626,0.42549178324569104,False,944
