region,window,metric,metric_label,unit,n_winters,all_winters,n_nino,mean_nino,n_nina,mean_nina,n_neutral,mean_neutral,nino_minus_all,nina_minus_all,nino_minus_nina,pct_change_nino,pct_change_nina
North Cascades (Mt Baker),Spring,new_snow_in_total,Total new snow in the window,in,44,69.23359323374952,15,60.33040669415325,16,76.8042147541149,13,70.18881275437248,-8.90318653959627,7.570621520365378,-16.473808059961648,-12.859633775668609,10.934896149048788
North Cascades (Mt Baker),Spring,days_with_base_per_window,Days with a skiable base,days,44,44.52518660638595,15,43.34063315404304,16,44.96859969614388,13,45.34623986400263,-1.1845534523429109,0.44341308975793225,-1.6279665421008431,-2.6604121007165373,0.9958702558123281
North Cascades (Mt Baker),Spring,mean_swe_in,Average base (snow water equivalent),in,44,40.09596350776404,15,35.36404129371236,16,43.850249786211805,13,40.93521371973411,-4.731922214051679,3.754286278447765,-8.486208492499443,-11.801492719174602,9.363252432432004
North Cascades (Mt Baker),Spring,mean_depth_in,Average base (snow depth),in,26,91.59719407894113,9,73.30929773934275,10,104.81582447143356,7,96.22644595486406,-18.287896339598376,13.218630392492429,-31.506526732090805,-19.96556392746849,14.431261268877108
Park Range (Steamboat),Early season,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,47,1.6678849144876295,16,1.4011997664181124,16,1.8495464209109789,15,1.7585767989102086,-0.26668514806951715,0.18166150642334933,-0.4483466544928665,-15.989421437476231,10.891729090262523
Park Range (Steamboat),Early season,storm_days_per_window,Storm days (>= 2 in of new snow),days,47,8.194584405391105,16,7.671390266752985,16,8.72480697022354,15,8.187087417450504,-0.5231941386381198,0.5302225648324352,-1.053416703470555,-6.38463298143488,6.47040214124354
Park Range (Steamboat),Early season,new_snow_in_total,Total new snow in the window,in,47,47.876999511734084,16,44.81354686167333,16,50.63437504657121,15,48.20348176797259,-3.0634526500607535,2.7573755348371236,-5.820828184897877,-6.398589471568571,5.759290605004024
Park Range (Steamboat),Early season,days_with_base_per_window,Days with a skiable base,days,47,3.1324450045150387,16,2.70436587636922,16,3.3288948670319143,15,3.3795162211859093,-0.4280791281458187,0.19644986251687557,-0.6245289906626943,-13.665974263835269,6.27145447832977
Park Range (Steamboat),Early season,mean_swe_in,Average base (snow water equivalent),in,47,4.060815283632977,16,4.089097369618959,16,4.160412801311194,15,3.924410373057833,0.02828208598598181,0.0995975176782169,-0.07131543169223509,0.6964632471703922,2.4526483162049355
Park Range (Steamboat),Early season,mean_depth_in,Average base (snow depth),in,24,15.497556053291794,9,16.189456004190276,9,15.601577092205881,6,14.303674568572928,0.6918999508984829,0.10402103891408743,0.5878789119843955,4.464574598209104,0.6712093091090489
Park Range (Steamboat),Holidays,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,47,0.8470303027265967,16,0.4665474500105232,16,1.1196199894624357,15,0.9621163464388468,-0.3804828527160735,0.27258968673583894,-0.6530725394519125,-44.919627018218414,32.181810480495294
Park Range (Steamboat),Holidays,storm_days_per_window,Storm days (>= 2 in of new snow),days,47,4.270221524194568,16,2.720749737553291,16,5.41740319244083,15,4.699330983815916,-1.549471786641277,1.1471816682462617,-2.6966534548875387,-36.28551300821641,26.86468750500335
Park Range (Steamboat),Holidays,new_snow_in_total,Total new snow in the window,in,47,25.00066350515555,16,17.409441112220094,16,30.547316780974565,15,27.181537230079748,-7.591222392935457,5.546653275819015,-13.137875668754472,-30.364083702698615,22.186024281616376
Park Range (Steamboat),Holidays,days_with_base_per_window,Days with a skiable base,days,47,6.482244275412019,16,5.00410016211456,16,7.554605154673216,15,6.915079725050697,-1.4781441132974589,1.072360879261197,-2.550504992558656,-22.802968393280835,16.543049501062445
Park Range (Steamboat),Holidays,mean_swe_in,Average base (snow water equivalent),in,47,8.75943066047767,16,7.956807979648398,16,9.380978599365577,15,8.952577051881795,-0.8026226808292725,0.6215479388879057,-1.4241706197171782,-9.162954899006001,7.095757281261604
Park Range (Steamboat),Holidays,mean_depth_in,Average base (snow depth),in,24,32.94743734620034,9,31.535812144840456,9,34.51146871113403,6,32.71882810083961,-1.4116252013598825,1.5640313649336903,-2.975656566293573,-4.284476472409707,4.747050122591893
Park Range (Steamboat),Midwinter,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,47,2.0853056203425466,16,2.3365358292345455,16,2.064151060059894,15,1.8398915951592438,0.2512302088919989,-0.021154560282652835,0.2723847691746517,12.047644548655178,-1.0144585079657455
Park Range (Steamboat),Midwinter,storm_days_per_window,Storm days (>= 2 in of new snow),days,47,11.309544527610333,16,11.812061694094858,16,11.82282119876436,15,10.226031100795861,0.5025171664845249,0.5132766711540278,-0.010759504669502817,4.44330154284918,4.538438041434382
Park Range (Steamboat),Midwinter,new_snow_in_total,Total new snow in the window,in,47,66.52095848985641,16,69.39128123471787,16,68.04743825546261,15,61.83103581202429,2.870322744861454,1.5264797656061972,1.3438429792552569,4.314914893024492,2.294735073366337
Park Range (Steamboat),Midwinter,days_with_base_per_window,Days with a skiable base,days,47,37.01854818225151,16,35.35003356400506,16,39.16446268287849,15,36.50932164104557,-1.6685146182464479,2.1459145006269793,-3.814429118873427,-4.507239479063133,5.796862940334962
Park Range (Steamboat),Midwinter,mean_swe_in,Average base (snow water equivalent),in,47,14.636218059741564,16,13.647227937703937,16,15.578414465027599,15,14.686131357609932,-0.9889901220376274,0.942196405286035,-1.9311865273236624,-6.757142576045292,6.437430772349886
Park Range (Steamboat),Midwinter,mean_depth_in,Average base (snow depth),in,24,49.67384863578229,9,47.595634571808205,9,52.46805630311368,6,48.59985823074634,-2.0782140639740874,2.794207667331385,-4.872421731305472,-4.183718638778991,5.62510806806822
Park Range (Steamboat),Spring,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,47,1.2655200878768986,16,1.1800761918337308,16,1.257072198742144,15,1.3656713254000166,-0.08544389604316782,-0.008447889134754583,-0.07699600690841324,-6.751682321101112,-0.6675428715578269
Park Range (Steamboat),Spring,storm_days_per_window,Storm days (>= 2 in of new snow),days,47,9.027069737857351,16,9.129632012460785,16,9.237682295700743,15,8.693016583247402,0.10256227460343403,0.21061255784339217,-0.10805028323995813,1.1361635345887782,2.3331220867845293
Park Range (Steamboat),Spring,new_snow_in_total,Total new snow in the window,in,47,49.21106892819002,16,49.32351708324433,16,49.87971671733095,15,48.37789992104846,0.1124481550543095,0.6686477891409268,-0.5561996340866173,0.22850175276297402,1.3587345361602159
Park Range (Steamboat),Spring,days_with_base_per_window,Days with a skiable base,days,47,40.83459106425808,16,41.09107670491572,16,42.138623349312226,15,39.17003861016551,0.2564856406576439,1.3040322850541486,-1.0475466443965047,0.6281087528317187,3.1934500899056366
Park Range (Steamboat),Spring,mean_swe_in,Average base (snow water equivalent),in,47,21.462133817566475,16,20.993658605093835,16,22.359609964234533,15,21.004532821091363,-0.4684752124726401,0.8974761466680583,-1.3659513591406984,-2.182798860797333,4.181672494901163
Park Range (Steamboat),Spring,mean_depth_in,Average base (snow depth),in,24,57.86002070605306,9,57.75043867104417,9,61.92349633681743,6,51.92918031241984,-0.1095820350088843,4.063475630764373,-4.173057665773257,-0.1893916277106004,7.022941888334427
Ruby Mtns & NE Nevada,Early season,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,46,1.0082458515094168,15,1.0822684377980143,16,1.0473192973565495,15,0.8925449229838777,0.07402258628859748,0.03907344584713268,0.0349491404414648,7.341719896767274,3.8753887049112983
Ruby Mtns & NE Nevada,Early season,storm_days_per_window,Storm days (>= 2 in of new snow),days,46,5.209391384100086,15,4.978403126711312,16,5.5819693023403705,15,5.04296319536589,-0.23098825738877427,0.3725779182402844,-0.6035661756290587,-4.4340737786334925,7.152043123069101
Ruby Mtns & NE Nevada,Early season,new_snow_in_total,Total new snow in the window,in,46,29.471755764870547,15,29.065290468200775,16,31.553615744446354,15,27.657570416659485,-0.40646529666977216,2.081859979575807,-2.488325276245579,-1.3791689233332567,7.063915689941085
Ruby Mtns & NE Nevada,Early season,days_with_base_per_window,Days with a skiable base,days,46,0.2013784993603479,15,0.0,16,0.4793195181351703,15,0.10628657869421865,-0.2013784993603479,0.2779410187748224,-0.4793195181351703,-100.0,138.01921240731517
Ruby Mtns & NE Nevada,Early season,mean_swe_in,Average base (snow water equivalent),in,46,1.931409975963697,15,2.036182646209722,16,2.0947011952180854,15,1.6524600051796565,0.10477267024602499,0.1632912192543885,-0.05851854900836351,5.424672728727498,8.454508430967001
Ruby Mtns & NE Nevada,Early season,mean_depth_in,Average base (snow depth),in,26,7.526904406585377,9,8.1442815786138,10,7.400818012375074,7,6.913257177134974,0.6173771720284229,-0.12608639421030254,0.7434635662387254,8.202271992298353,-1.6751427598839714
Ruby Mtns & NE Nevada,Holidays,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,46,0.646080974916773,15,0.3896307698017102,16,0.7443193205474964,15,0.7977436113590639,-0.2564502051150628,0.09823834563072342,-0.3546885507457862,-39.693198696664645,15.205268293711685
Ruby Mtns & NE Nevada,Holidays,storm_days_per_window,Storm days (>= 2 in of new snow),days,46,3.2241072558752926,15,2.552486175148553,16,3.7915285917730763,15,3.290478911644396,-0.6716210807267395,0.5674213358977838,-1.2390424166245233,-20.831226365154077,17.599331872839265
Ruby Mtns & NE Nevada,Holidays,new_snow_in_total,Total new snow in the window,in,46,18.563508009240877,15,14.037215658315084,16,21.09970466964798,15,20.3845239223991,-4.526292350925793,2.5361966604071036,-7.062489011332897,-24.382742468032514,13.662270402472366
Ruby Mtns & NE Nevada,Holidays,days_with_base_per_window,Days with a skiable base,days,46,1.7467040028026093,15,0.5960567580056366,16,3.0021603749651455,15,1.5581977839595436,-1.1506472447969727,1.2554563721625362,-2.406103616959509,-65.87534252802674,71.87573682479345
Ruby Mtns & NE Nevada,Holidays,mean_swe_in,Average base (snow water equivalent),in,46,5.337232443025135,15,4.997717644505283,16,5.80164929378498,15,5.181369267401155,-0.33951479851985233,0.46441685075984473,-0.8039316492796971,-6.361251868719735,8.701454465727073
Ruby Mtns & NE Nevada,Holidays,mean_depth_in,Average base (snow depth),in,26,21.525991194811883,9,21.964883609478253,10,21.091254192470902,7,21.582753807870805,0.43889241466636975,-0.4347370023409809,0.8736294170073506,2.0388952624497496,-2.0195910999246327
Ruby Mtns & NE Nevada,Midwinter,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,46,1.3193324631199388,15,1.170926944078955,16,1.368599876336873,15,1.4151860747295262,-0.14840551904098387,0.049267413216934175,-0.19767293225791804,-11.248530843396106,3.7342682450507807
Ruby Mtns & NE Nevada,Midwinter,storm_days_per_window,Storm days (>= 2 in of new snow),days,46,7.7191171477153775,15,7.6707026027928595,16,7.84261541727792,15,7.635800205104514,-0.048414544922517955,0.12349826956254262,-0.17191281448506057,-0.6272031373023945,1.5999014809497265
Ruby Mtns & NE Nevada,Midwinter,new_snow_in_total,Total new snow in the window,in,46,43.885430849576906,15,43.16825659464518,16,45.47848613947653,15,42.903346128615716,-0.7171742549317273,1.593055289899624,-2.3102295448313512,-1.6341966822427618,3.6300322431834626
Ruby Mtns & NE Nevada,Midwinter,days_with_base_per_window,Days with a skiable base,days,46,22.814687611015323,15,21.57089739796799,16,24.877048450442327,15,21.8586262620072,-1.2437902130473333,2.0623608394270043,-3.3061510524743376,-5.451708277814902,9.03961901468798
Ruby Mtns & NE Nevada,Midwinter,mean_swe_in,Average base (snow water equivalent),in,46,9.58825631542262,15,9.023487368663702,16,10.307942685739407,15,9.3853598005103,-0.5647689467589192,0.7196863703167864,-1.2844553170757056,-5.890215365337007,7.5059150135481625
Ruby Mtns & NE Nevada,Midwinter,mean_depth_in,Average base (snow depth),in,26,32.824723425639405,9,32.76593286293203,10,32.74175492832238,7,33.01883771671605,-0.058790562707372374,-0.08296849731702594,0.024177934609653562,-0.17910451809458672,-0.2527622129246006
Ruby Mtns & NE Nevada,Spring,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,46,1.169121048362849,15,1.2201942538993855,16,1.4358667652043469,15,0.8335190781953804,0.0510732055365366,0.26674571684149795,-0.21567251130496135,4.368513047306416,22.815919464885955
Ruby Mtns & NE Nevada,Spring,storm_days_per_window,Storm days (>= 2 in of new snow),days,46,7.008697981832979,15,6.6322344656661665,16,8.025995441644952,15,6.300044207533691,-0.3764635161668126,1.0172974598119726,-1.3937609759787852,-5.3713759266361825,14.514785234702318
Ruby Mtns & NE Nevada,Spring,new_snow_in_total,Total new snow in the window,in,46,37.41953335481916,15,36.439015485227976,16,43.291585627977206,15,32.13652879970843,-0.980517869591182,5.872052273158047,-6.852570142749229,-2.620336978266737,15.692478624674782
Ruby Mtns & NE Nevada,Spring,days_with_base_per_window,Days with a skiable base,days,46,30.30632249399111,15,28.63879702378343,16,33.146016312217895,15,28.944841224756896,-1.667525470207682,2.8396938182267846,-4.507219288434467,-5.502236276071784,9.369971624864137
Ruby Mtns & NE Nevada,Spring,mean_swe_in,Average base (snow water equivalent),in,46,13.143245099936957,15,12.188813939827968,16,14.960304727413444,15,12.159479324071025,-0.9544311601089888,1.8170596274764872,-2.771490787585476,-7.261761862095738,13.825045593079619
Ruby Mtns & NE Nevada,Spring,mean_depth_in,Average base (snow depth),in,26,36.26248337864922,9,35.20115580980603,10,39.71533841626742,7,32.69439734199306,-1.0613275688431898,3.4528550376181997,-4.5141826064613895,-2.9267922931833255,9.521838318583516
S Utah (Brian Head/Eagle Point),Early season,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,47,0.9745259093888224,16,1.091621781049308,16,0.8563475795282756,15,0.9756805314688878,0.11709587166048563,-0.11817832986054688,0.2352742015210325,12.015675574384957,-12.126750938275501
S Utah (Brian Head/Eagle Point),Early season,storm_days_per_window,Storm days (>= 2 in of new snow),days,47,4.057847476886376,16,4.576635986486277,16,3.659825417896788,15,3.9290299295687108,0.5187885095999007,-0.3980220589895884,0.9168105685894892,12.784820340215743,-9.80869934754163
S Utah (Brian Head/Eagle Point),Early season,new_snow_in_total,Total new snow in the window,in,47,26.02101133382646,16,29.190714107607178,16,23.332625180083074,15,25.507606939119963,3.169702773780717,-2.6883861537433873,5.858088927524104,12.18132044568232,-10.331597489635513
S Utah (Brian Head/Eagle Point),Early season,days_with_base_per_window,Days with a skiable base,days,47,0.28076572614699435,16,0.6564284585067076,16,0.010451811008253403,15,0.16839365444462384,0.37566273235971326,-0.2703139151387409,0.6459766474984542,133.79935561046213,-96.27739070872866
S Utah (Brian Head/Eagle Point),Early season,mean_swe_in,Average base (snow water equivalent),in,47,2.169631455217025,16,2.5810921345606244,16,1.9015184656432322,15,2.016727252795898,0.41146067934359953,-0.2681129895737926,0.6795736689173921,18.964542496570772,-12.357536065818776
S Utah (Brian Head/Eagle Point),Early season,mean_depth_in,Average base (snow depth),in,29,9.671470491789693,10,11.284201459938702,12,8.89589847911464,7,8.697121130448357,1.612730968149009,-0.7755720126750525,2.3883029808240614,16.675137141948465,-8.019173644105633
S Utah (Brian Head/Eagle Point),Holidays,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,47,0.6746131716125369,16,0.5042813934822075,16,0.9298002321658767,15,0.5841008703613256,-0.1703317781303294,0.25518706055333984,-0.42551883868366924,-25.248807064229574,37.82716841169329
S Utah (Brian Head/Eagle Point),Holidays,storm_days_per_window,Storm days (>= 2 in of new snow),days,47,2.699817056313508,16,2.489097823446035,16,3.1676321276104655,15,2.4255814953220574,-0.21071923286747296,0.46781507129695754,-0.6785343041644305,-7.804944871161071,17.327658190875358
S Utah (Brian Head/Eagle Point),Holidays,new_snow_in_total,Total new snow in the window,in,47,17.717430510545157,16,16.47227340549247,16,21.211521944832096,15,15.318567226028627,-1.2451571050526873,3.49409143428694,-4.739248539339627,-7.027865041217957,19.72120862676621
S Utah (Brian Head/Eagle Point),Holidays,days_with_base_per_window,Days with a skiable base,days,47,1.4435071903301453,16,1.636743776755336,16,1.7876990057750222,15,0.870250228335406,0.19323658642519081,0.34419181544487687,-0.15095522901968605,13.38660366360874,23.844135848478633
S Utah (Brian Head/Eagle Point),Holidays,mean_swe_in,Average base (snow water equivalent),in,47,4.918449315480158,16,5.2952239588957815,16,4.886509738219802,15,4.550625244914542,0.37677464341562317,-0.031939577260356344,0.4087142206759795,7.660435622052169,-0.6493830720148079
S Utah (Brian Head/Eagle Point),Holidays,mean_depth_in,Average base (snow depth),in,29,21.724766024112252,10,23.769665689209162,12,21.039577441137233,7,19.978089787645256,2.04489966509691,-0.6851885829750195,2.7300882480719295,9.412758060672699,-3.1539514957930077
S Utah (Brian Head/Eagle Point),Midwinter,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,48,1.7000428847499396,16,1.9409487105697458,16,1.4644482343090726,16,1.6947317093709997,0.24090582581980624,-0.23559465044086703,0.47650047626067327,14.170573459106665,-13.858159259054268
S Utah (Brian Head/Eagle Point),Midwinter,storm_days_per_window,Storm days (>= 2 in of new snow),days,48,7.403713256849312,16,7.888710824232453,16,6.7257038534030436,16,7.596725092912436,0.48499756738314037,-0.6780094034462687,1.163006970829409,6.550734078395866,-9.157693983070315
S Utah (Brian Head/Eagle Point),Midwinter,new_snow_in_total,Total new snow in the window,in,48,46.64107663993587,16,50.38405981070152,16,41.67258863161699,16,47.866581477489056,3.7429831707656547,-4.968488008318879,8.711471179084533,8.02507883696829,-10.652601454025334
S Utah (Brian Head/Eagle Point),Midwinter,days_with_base_per_window,Days with a skiable base,days,48,19.07412908097719,16,21.309196083337344,16,18.052491806822864,16,17.860699352771363,2.2350670023601538,-1.021637274154326,3.25670427651448,11.717793210224247,-5.3561411365995975
S Utah (Brian Head/Eagle Point),Midwinter,mean_swe_in,Average base (snow water equivalent),in,48,8.769529530839819,16,9.480262550075457,16,8.413599908387855,16,8.41472613405614,0.7107330192356383,-0.35592962245196347,1.0666626416876017,8.104574102136294,-4.05870829444459
S Utah (Brian Head/Eagle Point),Midwinter,mean_depth_in,Average base (snow depth),in,29,33.12236981384034,10,37.26465757269255,12,32.92954764899349,7,27.535368155217505,4.142287758852206,-0.19282216484685222,4.335109923699058,12.506012649859764,-0.5821508724483855
S Utah (Brian Head/Eagle Point),Spring,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,47,1.5089192336536896,16,1.7523000847346122,16,1.4512890216233671,15,1.3107852186663824,0.24338085108092256,-0.05763021203032248,0.30101106311124504,16.129481661626205,-3.8193039590844746
S Utah (Brian Head/Eagle Point),Spring,storm_days_per_window,Storm days (>= 2 in of new snow),days,47,6.553192325557029,16,7.136593238996957,16,6.502335535145192,15,5.985145260993728,0.5834009134399283,-0.05085679041183688,0.6342577038517652,8.902545270412745,-0.7760613131022979
S Utah (Brian Head/Eagle Point),Spring,new_snow_in_total,Total new snow in the window,in,47,40.15170225507932,16,45.8064079060045,16,38.65010107581687,15,35.721724151972424,5.65470565092518,-1.501601179262451,7.156306830187631,14.083352220041533,-3.7398194719689464
S Utah (Brian Head/Eagle Point),Spring,days_with_base_per_window,Days with a skiable base,days,47,30.195906953438985,16,34.05160628633745,16,29.71223655703198,15,26.599076087848093,3.8556993328984674,-0.4836703964070068,4.339369729305474,12.768946926627567,-1.6017746946723916
S Utah (Brian Head/Eagle Point),Spring,mean_swe_in,Average base (snow water equivalent),in,47,13.312812341118413,16,15.242045239986941,16,12.806353486073181,15,11.795186694373552,1.9292328988685288,-0.5064588550452314,2.43569175391376,14.491550315855,-3.804296508266439
S Utah (Brian Head/Eagle Point),Spring,mean_depth_in,Average base (snow depth),in,29,40.00647905459368,10,46.57411153266858,12,41.04667383784177,7,28.84095588606138,6.5676324780748985,1.04019478324809,5.5274376948268085,16.41642212280808,2.6000658089121473
S Washington Cascades (Crystal/White Pass),Early season,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,45,2.8413394576806157,15,2.585642399893135,16,2.961109973588709,14,2.978420001415095,-0.25569705778748064,0.11977051590809351,-0.37546757369557415,-8.999173157444766,4.215283590432455
S Washington Cascades (Crystal/White Pass),Early season,storm_days_per_window,Storm days (>= 2 in of new snow),days,45,10.499348686323765,15,9.333326569552145,16,11.072301156078675,14,11.093855274573457,-1.1660221167716198,0.5729524697549095,-1.7389745865265294,-11.105661423460068,5.457028686943463
S Washington Cascades (Crystal/White Pass),Early season,new_snow_in_total,Total new snow in the window,in,45,65.04664881614794,15,58.6211683755478,16,68.12225222268559,14,68.41611682360497,-6.425480440600133,3.0756034065376525,-9.501083847137785,-9.878265149003335,4.728304167107421
S Washington Cascades (Crystal/White Pass),Early season,days_with_base_per_window,Days with a skiable base,days,45,6.881395673471281,15,5.785631834707751,16,7.73326736134955,14,7.0818607145713255,-1.0957638387635296,0.8518716878782691,-1.9476355266417986,-15.92356973437596,12.379344660594807
S Washington Cascades (Crystal/White Pass),Early season,mean_swe_in,Average base (snow water equivalent),in,45,4.827346469838909,15,4.277881083016812,16,5.316740699451035,14,4.856751693305868,-0.5494653868220967,0.48939422961212653,-1.0388596164342232,-11.38234825809867,10.137955348136797
S Washington Cascades (Crystal/White Pass),Early season,mean_depth_in,Average base (snow depth),in,29,14.13101696756428,10,11.310189787521043,12,15.840979179305151,7,15.229406290355984,-2.8208271800432367,1.709962211740871,-4.530789391784108,-19.961954518333965,12.100772475652983
S Washington Cascades (Crystal/White Pass),Holidays,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,45,1.6663336479725888,15,1.439734242218196,16,2.030562868195227,14,1.4928567595978521,-0.22659940575439275,0.36422922022263826,-0.590828625977031,-13.598681514359022,21.85812071104681
S Washington Cascades (Crystal/White Pass),Holidays,storm_days_per_window,Storm days (>= 2 in of new snow),days,45,6.006634795131782,15,5.188207977019398,16,6.801868117525769,14,5.974682588944781,-0.8184268181123837,0.7952333223939876,-1.6136601405063713,-13.625380034352963,13.239248756033962
S Washington Cascades (Crystal/White Pass),Holidays,new_snow_in_total,Total new snow in the window,in,45,37.97199016929825,15,34.05274426453335,16,42.29503044940333,14,37.23056474714059,-3.9192459047648995,4.323040280105076,-8.242286184869975,-10.32141293435221,11.384813545012483
S Washington Cascades (Crystal/White Pass),Holidays,days_with_base_per_window,Days with a skiable base,days,45,12.471396650021022,15,11.236187972755292,16,13.28239049094564,14,12.867984414606171,-1.2352086772657298,0.8109938409246169,-2.0462025181903467,-9.904333186801878,6.502830947352234
S Washington Cascades (Crystal/White Pass),Holidays,mean_swe_in,Average base (snow water equivalent),in,45,13.454615493185361,15,12.294783243502419,16,13.875476395992063,14,14.21630901463799,-1.1598322496829425,0.42086090280670163,-1.5806931524896441,-8.620329954954022,3.1280039405055002
S Washington Cascades (Crystal/White Pass),Holidays,mean_depth_in,Average base (snow depth),in,29,39.181071629943844,10,33.90924470752998,12,41.09632442428111,7,43.42896244309979,-5.271826922413865,1.9152527943372633,-7.1870797167511284,-13.455035054183947,4.888209318076807
S Washington Cascades (Crystal/White Pass),Midwinter,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,45,3.926538001496304,15,3.055335333343074,16,4.273933666405183,14,4.462945814621759,-0.8712026681532299,0.3473956649088792,-1.218598333062109,-22.18755218518799,8.847378142691998
S Washington Cascades (Crystal/White Pass),Midwinter,storm_days_per_window,Storm days (>= 2 in of new snow),days,45,13.720380499027348,15,12.76059981107337,16,14.70810495214479,14,13.619889003986684,-0.9597806879539785,0.9877244531174423,-1.9475051410714208,-6.995292062213715,7.198958171659038
S Washington Cascades (Crystal/White Pass),Midwinter,new_snow_in_total,Total new snow in the window,in,45,89.30515948730552,15,79.15518670886938,16,95.54327983288238,14,93.05084992639925,-10.149972778436137,6.23812034557686,-16.388093124012997,-11.365494263384555,6.985173512246615
S Washington Cascades (Crystal/White Pass),Midwinter,days_with_base_per_window,Days with a skiable base,days,45,46.73295380528481,15,44.22076759524733,16,48.1844450755541,14,47.765734721445774,-2.512186210037477,1.451491270269294,-3.963677480306771,-5.375620425159998,3.1059266579146803
S Washington Cascades (Crystal/White Pass),Midwinter,mean_swe_in,Average base (snow water equivalent),in,45,23.311808474846917,15,20.988653876453313,16,24.68047619552538,14,24.236711006636085,-2.3231545983936037,1.368667720678463,-3.6918223190720667,-9.965570028169422,5.8711348892353605
S Washington Cascades (Crystal/White Pass),Midwinter,mean_depth_in,Average base (snow depth),in,29,60.72623176837168,10,52.85789241236482,12,67.88004102748992,7,59.70304354703591,-7.868339356006864,7.1538092591182405,-15.022148615125104,-12.957068349011186,11.780426762531627
S Washington Cascades (Crystal/White Pass),Spring,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,45,2.086421135134203,15,1.598722101434644,16,2.11865478739736,14,2.5721173543686935,-0.487699033699559,0.032233652263157,-0.519932685962716,-23.374908616816192,1.5449255052280546
S Washington Cascades (Crystal/White Pass),Spring,storm_days_per_window,Storm days (>= 2 in of new snow),days,45,9.945847308848933,15,8.12755806006459,16,11.423841091704377,14,10.204878609283082,-1.8182892487843425,1.4779937828554441,-3.2962830316397866,-18.281893863045635,14.860410953026157
S Washington Cascades (Crystal/White Pass),Spring,new_snow_in_total,Total new snow in the window,in,45,60.553196891609886,15,49.868772300267246,16,67.17244394609165,14,64.43594089149784,-10.68442459134264,6.619247054481761,-17.3036716458244,-17.64469118033147,10.931292473839493
S Washington Cascades (Crystal/White Pass),Spring,days_with_base_per_window,Days with a skiable base,days,45,42.24450422176347,15,39.225775500617104,16,43.66474212005648,14,43.85572739637113,-3.018728721146367,1.42023789829301,-4.438966619439377,-7.145849564950469,3.361947132430385
S Washington Cascades (Crystal/White Pass),Spring,mean_swe_in,Average base (snow water equivalent),in,45,33.98891125266528,15,28.988138607852797,16,37.05585870665236,14,35.84179913897917,-5.000772644812486,3.0669474539870762,-8.067720098799562,-14.712953314797172,9.023376568870171
S Washington Cascades (Crystal/White Pass),Spring,mean_depth_in,Average base (snow depth),in,29,77.9359382649495,10,64.47240657126056,12,90.4424597537815,7,75.72980384650741,-13.463531693688935,12.506521488832007,-25.970053182520942,-17.275126204189107,16.047181527878806
San Francisco Peaks (AZ Snowbowl),Early season,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,46,0.6084659108434962,15,0.6525510548246157,16,0.532489961470228,15,0.6454217795271961,0.04408514398111951,-0.07597594937326824,0.12006109335438775,7.245293975467866,-12.486475909216555
San Francisco Peaks (AZ Snowbowl),Early season,storm_days_per_window,Storm days (>= 2 in of new snow),days,46,2.6786106885357444,15,3.1629247458595255,16,2.3366453820476565,15,2.5590596247992576,0.4843140573237812,-0.3419653064880879,0.8262793638118691,18.080793128938428,-12.766517656024973
San Francisco Peaks (AZ Snowbowl),Early season,new_snow_in_total,Total new snow in the window,in,46,19.098238766145627,15,22.594591568339425,16,17.76668909720404,15,17.022205610822862,3.4963528021937975,-1.3315496689415873,4.827902471135385,18.307200182205207,-6.972107141638372
San Francisco Peaks (AZ Snowbowl),Early season,days_with_base_per_window,Days with a skiable base,days,46,0.26223560767156845,15,0.8041891968594767,16,0.0,15,0.0,0.5419535891879081,-0.26223560767156845,0.8041891968594767,206.66666666666669,-100.0
San Francisco Peaks (AZ Snowbowl),Early season,mean_swe_in,Average base (snow water equivalent),in,46,1.2643437116798937,15,1.4797443279459566,16,1.2729487127946184,15,1.0397644275581237,0.21540061626606288,0.00860500111472473,0.20679561515133815,17.036555350907456,0.6805903359373328
San Francisco Peaks (AZ Snowbowl),Early season,mean_depth_in,Average base (snow depth),in,24,5.168927198939901,9,6.881868482843878,9,3.202088803800041,6,5.549772865793724,1.7129412839039766,-1.96683839513986,3.6797796790438366,33.139203126236424,-38.05119165816923
San Francisco Peaks (AZ Snowbowl),Holidays,big_storm_days_per_window,Powder days (>= 6 in of new snow),days,46,0.48900676369442525,15,0.5652769181764122,16,0.6034099882409829,15,0.29070650302944323,0.07627015448198698,0.11440322454655766,-0.03813307006457067,15.596952873569522,23.395018850505497
