region,window,metric,phase,strength,n_winters,mean,all_winters,diff,pct_change
Bridger/Gallatin/Madison (Big Sky),Midwinter,big_storm_days_per_window,La Nina,moderate,5,1.3848069644462402,0.9622671514257509,0.42253981302048926,43.91086325605418
Bridger/Gallatin/Madison (Big Sky),Midwinter,big_storm_days_per_window,La Nina,strong,6,0.9599377722173535,0.9622671514257509,-0.0023293792083973752,-0.24207198644846514
Bridger/Gallatin/Madison (Big Sky),Midwinter,big_storm_days_per_window,La Nina,weak,10,0.9186134731576102,0.9622671514257509,-0.043653678268140705,-4.536544576364358
Bridger/Gallatin/Madison (Big Sky),Midwinter,big_storm_days_per_window,Neutral,neutral,18,1.0762490712864552,0.9622671514257509,0.11398191986070427,11.845142972180028
Bridger/Gallatin/Madison (Big Sky),Spring,big_storm_days_per_window,El Nino,moderate,4,1.0513870879913498,1.3122454476159815,-0.26085835962463166,-19.878778021180825
Bridger/Gallatin/Madison (Big Sky),Spring,big_storm_days_per_window,El Nino,strong,4,1.1120097365614123,1.3122454476159815,-0.20023571105456917,-15.259013579993505
Bridger/Gallatin/Madison (Big Sky),Spring,big_storm_days_per_window,El Nino,very strong,3,1.2652260244404465,1.3122454476159815,-0.04701942317553498,-3.5831271703748255
Bridger/Gallatin/Madison (Big Sky),Spring,big_storm_days_per_window,El Nino,weak,9,1.1051459479162253,1.3122454476159815,-0.20709949969975616,-15.782070349415473
Bridger/Gallatin/Madison (Big Sky),Spring,big_storm_days_per_window,La Nina,moderate,5,1.4906810167552071,1.3122454476159815,0.17843556913922565,13.597728188990711
Bridger/Gallatin/Madison (Big Sky),Spring,big_storm_days_per_window,La Nina,strong,6,0.7538997959911087,1.3122454476159815,-0.5583456516248728,-42.548873203503646
Bridger/Gallatin/Madison (Big Sky),Spring,big_storm_days_per_window,La Nina,weak,10,1.596663230726518,1.3122454476159815,0.28441778311053656,21.674129914281803
Bridger/Gallatin/Madison (Big Sky),Spring,big_storm_days_per_window,Neutral,neutral,18,1.2689761559012414,1.3122454476159815,-0.04326929171474014,-3.297347443144079
Central Cascades (Stevens/Snoqualmie),Early season,big_storm_days_per_window,El Nino,moderate,4,1.8727339564809,2.3107069826341986,-0.4379730261532986,-18.954070310291385
Central Cascades (Stevens/Snoqualmie),Early season,big_storm_days_per_window,El Nino,strong,3,2.711899975996637,2.3107069826341986,0.4011929933624385,17.36234825001826
Central Cascades (Stevens/Snoqualmie),Early season,big_storm_days_per_window,El Nino,very strong,3,1.6829439356779872,2.3107069826341986,-0.6277630469562114,-27.16757475846477
Central Cascades (Stevens/Snoqualmie),Early season,big_storm_days_per_window,El Nino,weak,5,2.1850421853807296,2.3107069826341986,-0.12566479725346902,-5.438370083177381
Central Cascades (Stevens/Snoqualmie),Early season,big_storm_days_per_window,La Nina,moderate,4,3.243481400969425,2.3107069826341986,0.9327744183352262,40.367490354483046
Central Cascades (Stevens/Snoqualmie),Early season,big_storm_days_per_window,La Nina,strong,5,2.834484526866108,2.3107069826341986,0.5237775442319093,22.667415131744853
Central Cascades (Stevens/Snoqualmie),Early season,big_storm_days_per_window,La Nina,weak,7,1.8610179072187751,2.3107069826341986,-0.44968907541542347,-19.461103410990667
Central Cascades (Stevens/Snoqualmie),Early season,big_storm_days_per_window,Neutral,neutral,14,2.3005472958534403,2.3107069826341986,-0.010159686780758292,-0.43967871552351834
Central Cascades (Stevens/Snoqualmie),Holidays,big_storm_days_per_window,El Nino,moderate,4,1.2031927180016384,1.4876355572170246,-0.28444283921538616,-19.12046521309991
Central Cascades (Stevens/Snoqualmie),Holidays,big_storm_days_per_window,El Nino,strong,3,0.3315268227446549,1.4876355572170246,-1.1561087344723697,-77.71451340106077
Central Cascades (Stevens/Snoqualmie),Holidays,big_storm_days_per_window,El Nino,very strong,3,2.1085908701670064,1.4876355572170246,0.6209553129499819,41.74109108494463
Central Cascades (Stevens/Snoqualmie),Holidays,big_storm_days_per_window,El Nino,weak,5,1.5076061675045915,1.4876355572170246,0.01997061028756697,1.34243969839809
Central Cascades (Stevens/Snoqualmie),Holidays,big_storm_days_per_window,La Nina,moderate,4,1.9290429008736676,1.4876355572170246,0.441407343656643,29.671739258666296
Central Cascades (Stevens/Snoqualmie),Holidays,big_storm_days_per_window,La Nina,strong,5,1.613206629934227,1.4876355572170246,0.12557107271720236,8.440983553264408
Central Cascades (Stevens/Snoqualmie),Holidays,big_storm_days_per_window,La Nina,weak,7,1.7991634299711712,1.4876355572170246,0.3115278727541466,20.941141884033307
Central Cascades (Stevens/Snoqualmie),Holidays,big_storm_days_per_window,Neutral,neutral,14,1.3497211802526876,1.4876355572170246,-0.13791437696433695,-9.270709905747246
Central Cascades (Stevens/Snoqualmie),Midwinter,big_storm_days_per_window,El Nino,moderate,4,2.785684052400539,3.6956531267057704,-0.9099690743052316,-24.622686250761834
Central Cascades (Stevens/Snoqualmie),Midwinter,big_storm_days_per_window,El Nino,strong,3,2.1897995074817835,3.6956531267057704,-1.5058536192239869,-40.74661683863913
Central Cascades (Stevens/Snoqualmie),Midwinter,big_storm_days_per_window,El Nino,very strong,3,2.5884002077220054,3.6956531267057704,-1.107252918983765,-29.960953612839404
Central Cascades (Stevens/Snoqualmie),Midwinter,big_storm_days_per_window,El Nino,weak,5,2.8454263930482875,3.6956531267057704,-0.8502267336574829,-23.00612921471225
Central Cascades (Stevens/Snoqualmie),Midwinter,big_storm_days_per_window,La Nina,moderate,4,4.375734991621707,3.6956531267057704,0.6800818649159366,18.402210423956852
Central Cascades (Stevens/Snoqualmie),Midwinter,big_storm_days_per_window,La Nina,strong,5,5.744475875841225,3.6956531267057704,2.0488227491354545,55.43871891899479
Central Cascades (Stevens/Snoqualmie),Midwinter,big_storm_days_per_window,La Nina,weak,7,3.4491642676938983,3.6956531267057704,-0.24648885901187212,-6.669696818423737
Central Cascades (Stevens/Snoqualmie),Midwinter,big_storm_days_per_window,Neutral,neutral,14,4.0164610115538935,3.6956531267057704,0.32080788484812306,8.680681704943575
Central Cascades (Stevens/Snoqualmie),Spring,big_storm_days_per_window,El Nino,moderate,4,1.9166148848893287,1.742516776625589,0.17409810826373984,9.99118691992645
Central Cascades (Stevens/Snoqualmie),Spring,big_storm_days_per_window,El Nino,strong,3,0.6662775723256799,1.742516776625589,-1.0762392042999092,-61.76349167691018
Central Cascades (Stevens/Snoqualmie),Spring,big_storm_days_per_window,El Nino,very strong,3,1.3119760447594322,1.742516776625589,-0.4305407318661567,-24.707982020116074
Central Cascades (Stevens/Snoqualmie),Spring,big_storm_days_per_window,El Nino,weak,5,0.9057155105044348,1.742516776625589,-0.8368012661211541,-48.02256582812551
Central Cascades (Stevens/Snoqualmie),Spring,big_storm_days_per_window,La Nina,moderate,4,1.7330806398704353,1.742516776625589,-0.009436136755153646,-0.5415234379221802
Central Cascades (Stevens/Snoqualmie),Spring,big_storm_days_per_window,La Nina,strong,5,1.9952040336499244,1.742516776625589,0.2526872570243355,14.501281159178756
Central Cascades (Stevens/Snoqualmie),Spring,big_storm_days_per_window,La Nina,weak,7,2.137077749472801,1.742516776625589,0.3945609728472119,22.64316637520618
Central Cascades (Stevens/Snoqualmie),Spring,big_storm_days_per_window,Neutral,neutral,14,2.0296835736268375,1.742516776625589,0.2871667970012486,16.480001848668085
Central Oregon (Mt Bachelor),Early season,big_storm_days_per_window,El Nino,moderate,4,1.4266283958968284,2.400896235507218,-0.9742678396103897,-40.57933971496956
Central Oregon (Mt Bachelor),Early season,big_storm_days_per_window,El Nino,strong,3,1.601542864008619,2.400896235507218,-0.7993533714985992,-33.29395746791723
Central Oregon (Mt Bachelor),Early season,big_storm_days_per_window,El Nino,very strong,3,1.8102080600911867,2.400896235507218,-0.5906881754160314,-24.60281984203459
Central Oregon (Mt Bachelor),Early season,big_storm_days_per_window,El Nino,weak,5,2.530342519154554,2.400896235507218,0.129446283647336,5.3915817657146246
Central Oregon (Mt Bachelor),Early season,big_storm_days_per_window,La Nina,moderate,4,3.2526515222506354,2.400896235507218,0.8517552867434173,35.47655555232581
Central Oregon (Mt Bachelor),Early season,big_storm_days_per_window,La Nina,strong,5,2.418023813205505,2.400896235507218,0.017127577698286878,0.7133826712285412
Central Oregon (Mt Bachelor),Early season,big_storm_days_per_window,La Nina,weak,7,2.5384894047310906,2.400896235507218,0.13759316922387255,5.730908616082042
Central Oregon (Mt Bachelor),Early season,big_storm_days_per_window,Neutral,neutral,15,2.598506459568322,2.400896235507218,0.19761022406110396,8.230685738876026
Central Oregon (Mt Bachelor),Holidays,big_storm_days_per_window,El Nino,moderate,4,0.9013967933317424,1.5562799620564574,-0.654883168724715,-42.08003602766671
Central Oregon (Mt Bachelor),Holidays,big_storm_days_per_window,El Nino,strong,3,0.3924141564285624,1.5562799620564574,-1.163865805627895,-74.78511797388761
Central Oregon (Mt Bachelor),Holidays,big_storm_days_per_window,El Nino,very strong,3,1.8507543941903093,1.5562799620564574,0.29447443213385194,18.921687569936676
Central Oregon (Mt Bachelor),Holidays,big_storm_days_per_window,El Nino,weak,5,0.8902399697644453,1.5562799620564574,-0.666039992292012,-42.796926551178586
Central Oregon (Mt Bachelor),Holidays,big_storm_days_per_window,La Nina,moderate,4,0.7776606109978476,1.5562799620564574,-0.7786193510586098,-50.03080230049018
Central Oregon (Mt Bachelor),Holidays,big_storm_days_per_window,La Nina,strong,5,2.537528993350858,1.5562799620564574,0.9812490312944007,63.05093268680175
Central Oregon (Mt Bachelor),Holidays,big_storm_days_per_window,La Nina,weak,7,2.2047109897754353,1.5562799620564574,0.648431027718978,41.66544860361409
Central Oregon (Mt Bachelor),Holidays,big_storm_days_per_window,Neutral,neutral,15,1.7047547494278332,1.5562799620564574,0.14847478737137587,9.54036490807106
Central Oregon (Mt Bachelor),Midwinter,big_storm_days_per_window,El Nino,moderate,4,2.841172050494962,3.3764050157941674,-0.5352329652992056,-15.852155259676776
Central Oregon (Mt Bachelor),Midwinter,big_storm_days_per_window,El Nino,strong,3,3.003874713242926,3.3764050157941674,-0.3725303025512412,-11.03334169948856
Central Oregon (Mt Bachelor),Midwinter,big_storm_days_per_window,El Nino,very strong,3,2.8854194585221933,3.3764050157941674,-0.4909855572719741,-14.54166650550627
Central Oregon (Mt Bachelor),Midwinter,big_storm_days_per_window,El Nino,weak,5,2.079989190875555,3.3764050157941674,-1.2964158249186126,-38.396336306048326
Central Oregon (Mt Bachelor),Midwinter,big_storm_days_per_window,La Nina,moderate,4,4.5181902457449405,3.3764050157941674,1.1417852299507731,33.81659559826868
Central Oregon (Mt Bachelor),Midwinter,big_storm_days_per_window,La Nina,strong,5,6.726797587753208,3.3764050157941674,3.350392571959041,99.22958164931502
Central Oregon (Mt Bachelor),Midwinter,big_storm_days_per_window,La Nina,weak,7,2.2841094926792858,3.3764050157941674,-1.0922955231148817,-32.35084410801829
Central Oregon (Mt Bachelor),Midwinter,big_storm_days_per_window,Neutral,neutral,15,3.212439912291865,3.3764050157941674,-0.16396510350230242,-4.856203646639118
Central Oregon (Mt Bachelor),Spring,big_storm_days_per_window,El Nino,moderate,4,1.3699219690311506,1.9017662554075678,-0.5318442863764172,-27.965807304874993
Central Oregon (Mt Bachelor),Spring,big_storm_days_per_window,El Nino,strong,3,1.4782290342329503,1.9017662554075678,-0.42353722117461756,-22.2707296425264
Central Oregon (Mt Bachelor),Spring,big_storm_days_per_window,El Nino,very strong,3,1.6569183475596783,1.9017662554075678,-0.24484790784788957,-12.87476350743305
Central Oregon (Mt Bachelor),Spring,big_storm_days_per_window,El Nino,weak,5,1.2120947294576316,1.9017662554075678,-0.6896715259499362,-36.264789323550836
Central Oregon (Mt Bachelor),Spring,big_storm_days_per_window,La Nina,moderate,4,1.685145198035766,1.9017662554075678,-0.21662105737180193,-11.390519563371779
Central Oregon (Mt Bachelor),Spring,big_storm_days_per_window,La Nina,strong,5,2.999189732488016,1.9017662554075678,1.097423477080448,57.7054868840997
Central Oregon (Mt Bachelor),Spring,big_storm_days_per_window,La Nina,weak,7,2.4776844250508456,1.9017662554075678,0.5759181696432778,30.283330982747543
Central Oregon (Mt Bachelor),Spring,big_storm_days_per_window,Neutral,neutral,15,1.8303549100012269,1.9017662554075678,-0.07141134540634098,-3.7550011839408097
Chugach (Alyeska),Early season,big_storm_days_per_window,El Nino,moderate,4,2.6248536474207103,2.431909893503905,0.19294375391680507,7.933836464590839
Chugach (Alyeska),Early season,big_storm_days_per_window,El Nino,strong,3,2.901573480473194,2.431909893503905,0.4696635869692889,19.312540658839783
Chugach (Alyeska),Early season,big_storm_days_per_window,El Nino,very strong,3,3.5891498920914198,2.431909893503905,1.1572399985875146,47.58564458653353
Chugach (Alyeska),Early season,big_storm_days_per_window,El Nino,weak,5,2.0901597284450952,2.431909893503905,-0.34175016505880995,-14.052747841179881
Chugach (Alyeska),Early season,big_storm_days_per_window,La Nina,moderate,4,2.463678150468482,2.431909893503905,0.031768256964576747,1.306308965206146
Chugach (Alyeska),Early season,big_storm_days_per_window,La Nina,strong,5,3.961568171600997,2.431909893503905,1.529658278097092,62.89946359374172
Chugach (Alyeska),Early season,big_storm_days_per_window,La Nina,weak,6,2.0268642903513996,2.431909893503905,-0.4050456031525056,-16.655452746602972
Chugach (Alyeska),Early season,big_storm_days_per_window,Neutral,neutral,13,1.7173848360829576,2.431909893503905,-0.7145250574209476,-29.381230749115343
Chugach (Alyeska),Holidays,big_storm_days_per_window,El Nino,moderate,4,1.6164836401694087,1.3438468239965895,0.2726368161728192,20.287789598073353
Chugach (Alyeska),Holidays,big_storm_days_per_window,El Nino,strong,3,1.3780203292998225,1.3438468239965895,0.03417350530323304,2.5429613474548622
Chugach (Alyeska),Holidays,big_storm_days_per_window,El Nino,very strong,3,2.062352725314901,1.3438468239965895,0.7185059013183117,53.4663540879965
Chugach (Alyeska),Holidays,big_storm_days_per_window,El Nino,weak,5,1.4861359030724617,1.3438468239965895,0.14228907907587218,10.588191789054173
Chugach (Alyeska),Holidays,big_storm_days_per_window,La Nina,moderate,4,1.1006498014107982,1.3438468239965895,-0.24319702258579134,-18.097079089901435
Chugach (Alyeska),Holidays,big_storm_days_per_window,La Nina,strong,5,1.3666410375408584,1.3438468239965895,0.022794213544268915,1.6961913469035936
Chugach (Alyeska),Holidays,big_storm_days_per_window,La Nina,weak,6,0.9015224266953012,1.3438468239965895,-0.44232439730128825,-32.91479277272235
Chugach (Alyeska),Holidays,big_storm_days_per_window,Neutral,neutral,13,1.3017493260346111,1.3438468239965895,-0.04209749796197837,-3.1326113371151
Chugach (Alyeska),Midwinter,big_storm_days_per_window,El Nino,moderate,4,3.3399191607121375,3.096054095068618,0.2438650656435195,7.87664098091654
Chugach (Alyeska),Midwinter,big_storm_days_per_window,El Nino,strong,3,3.192200783291355,3.096054095068618,0.09614668822273709,3.105458925148599
Chugach (Alyeska),Midwinter,big_storm_days_per_window,El Nino,very strong,3,5.558818714006288,3.096054095068618,2.4627646189376704,79.54527095829339
Chugach (Alyeska),Midwinter,big_storm_days_per_window,El Nino,weak,5,1.7076433683284038,3.096054095068618,-1.3884107267402142,-44.84452416227704
Chugach (Alyeska),Midwinter,big_storm_days_per_window,La Nina,moderate,4,3.0705163640513127,3.096054095068618,-0.025537731017305276,-0.8248477007550246
Chugach (Alyeska),Midwinter,big_storm_days_per_window,La Nina,strong,5,3.024042415967582,3.096054095068618,-0.07201167910103612,-2.3259179875356835
Chugach (Alyeska),Midwinter,big_storm_days_per_window,La Nina,weak,6,3.2708773721330604,3.096054095068618,0.17482327706444245,5.64664801377018
Chugach (Alyeska),Midwinter,big_storm_days_per_window,Neutral,neutral,13,2.9193717186711967,3.096054095068618,-0.17668237639742124,-5.706695392656097
Chugach (Alyeska),Spring,big_storm_days_per_window,El Nino,moderate,4,3.964407659465295,2.215497639623402,1.748910019841893,78.9398277192107
Chugach (Alyeska),Spring,big_storm_days_per_window,El Nino,strong,3,3.2583622186493497,2.215497639623402,1.0428645790259479,47.0713468782218
Chugach (Alyeska),Spring,big_storm_days_per_window,El Nino,very strong,3,2.2171674106656893,2.215497639623402,0.0016697710422874934,0.0753677644437178
Chugach (Alyeska),Spring,big_storm_days_per_window,El Nino,weak,5,1.7549912313970975,2.215497639623402,-0.4605064082263044,-20.78568715174
Chugach (Alyeska),Spring,big_storm_days_per_window,La Nina,moderate,4,2.1663996250731516,2.215497639623402,-0.0490980145502502,-2.2161167618574424
Chugach (Alyeska),Spring,big_storm_days_per_window,La Nina,strong,5,2.3800736531045352,2.215497639623402,0.16457601348113338,7.428399405070392
Chugach (Alyeska),Spring,big_storm_days_per_window,La Nina,weak,6,2.4129587500986465,2.215497639623402,0.19746111047524462,8.912720417468364
Chugach (Alyeska),Spring,big_storm_days_per_window,Neutral,neutral,13,1.4741156580467185,2.215497639623402,-0.7413819815766833,-33.46345165606703
E Cascades rain shadow (Mission Ridge),Early season,big_storm_days_per_window,El Nino,moderate,4,0.6859803473491775,0.9778282094305983,-0.2918478620814209,-29.84653738424744
E Cascades rain shadow (Mission Ridge),Early season,big_storm_days_per_window,El Nino,strong,3,0.8563223644119441,0.9778282094305983,-0.12150584501865425,-12.426093238750866
E Cascades rain shadow (Mission Ridge),Early season,big_storm_days_per_window,El Nino,very strong,3,1.3178958893470025,0.9778282094305983,0.3400676799164042,34.77785531616334
E Cascades rain shadow (Mission Ridge),Early season,big_storm_days_per_window,El Nino,weak,5,1.3663619744058504,0.9778282094305983,0.38853376497525205,39.73435836970792
E Cascades rain shadow (Mission Ridge),Early season,big_storm_days_per_window,La Nina,moderate,4,1.2584209323583182,0.9778282094305983,0.28059272292771986,28.69550297501772
E Cascades rain shadow (Mission Ridge),Early season,big_storm_days_per_window,La Nina,strong,5,1.1602330895795248,0.9778282094305983,0.18240488014892642,18.65408242365426
E Cascades rain shadow (Mission Ridge),Early season,big_storm_days_per_window,La Nina,weak,7,0.5376192060706318,0.9778282094305983,-0.4402090033599665,-45.01905335869843
E Cascades rain shadow (Mission Ridge),Early season,big_storm_days_per_window,Neutral,neutral,14,0.9504071272749146,0.9778282094305983,-0.02742108215568373,-2.804284217945744
E Cascades rain shadow (Mission Ridge),Holidays,big_storm_days_per_window,El Nino,moderate,4,0.5598663162705667,0.5702160422773438,-0.010349726006777082,-1.8150534603414654
E Cascades rain shadow (Mission Ridge),Holidays,big_storm_days_per_window,El Nino,strong,3,0.1101157830591103,0.5702160422773438,-0.4601002592182335,-80.68876094412795
E Cascades rain shadow (Mission Ridge),Holidays,big_storm_days_per_window,El Nino,very strong,3,0.6905073118830373,0.5702160422773438,0.12029126960569347,21.09573577152811
E Cascades rain shadow (Mission Ridge),Holidays,big_storm_days_per_window,El Nino,weak,5,0.7609049360146253,0.5702160422773438,0.19068889373728148,33.44151682855206
E Cascades rain shadow (Mission Ridge),Holidays,big_storm_days_per_window,La Nina,moderate,4,0.7742413162705668,0.5702160422773438,0.204025273993223,35.78034619622092
E Cascades rain shadow (Mission Ridge),Holidays,big_storm_days_per_window,La Nina,strong,5,0.6721160877513712,0.5702160422773438,0.10190004547402742,17.87042768334899
E Cascades rain shadow (Mission Ridge),Holidays,big_storm_days_per_window,La Nina,weak,7,0.5524269735849447,0.5702160422773438,-0.017789068692399046,-3.119706808204237
E Cascades rain shadow (Mission Ridge),Holidays,big_storm_days_per_window,Neutral,neutral,14,0.4920948681117786,0.5702160422773438,-0.07812117416556519,-13.70027645198525
E Cascades rain shadow (Mission Ridge),Midwinter,big_storm_days_per_window,El Nino,moderate,4,0.9054330438756857,1.2354225689925173,-0.32998952511683166,-26.710660254971454
E Cascades rain shadow (Mission Ridge),Midwinter,big_storm_days_per_window,El Nino,strong,3,0.8762492382693482,1.2354225689925173,-0.35917333072316915,-29.07291316655108
E Cascades rain shadow (Mission Ridge),Midwinter,big_storm_days_per_window,El Nino,very strong,3,1.2026787586157097,1.2354225689925173,-0.032743810376807625,-2.65041380970643
E Cascades rain shadow (Mission Ridge),Midwinter,big_storm_days_per_window,El Nino,weak,5,1.2042733089579527,1.2354225689925173,-0.03114926003456464,-2.521344584142311
E Cascades rain shadow (Mission Ridge),Midwinter,big_storm_days_per_window,La Nina,moderate,4,1.5057769166439772,1.2354225689925173,0.2703543476514598,21.883552594634306
E Cascades rain shadow (Mission Ridge),Midwinter,big_storm_days_per_window,La Nina,strong,5,1.7040859232175507,1.2354225689925173,0.46866335422503336,37.93546969173686
E Cascades rain shadow (Mission Ridge),Midwinter,big_storm_days_per_window,La Nina,weak,7,1.3310277456001096,1.2354225689925173,0.09560517660759227,7.738661977460713
E Cascades rain shadow (Mission Ridge),Midwinter,big_storm_days_per_window,Neutral,neutral,14,1.1323858137036555,1.2354225689925173,-0.1030367552888618,-8.340203415005435
E Cascades rain shadow (Mission Ridge),Spring,big_storm_days_per_window,El Nino,moderate,4,0.3986060329067642,0.4990425439176002,-0.100436511010836,-20.125841420730584
E Cascades rain shadow (Mission Ridge),Spring,big_storm_days_per_window,El Nino,strong,3,0.06361974405850092,0.4990425439176002,-0.4354227998590993,-87.25163919711711
E Cascades rain shadow (Mission Ridge),Spring,big_storm_days_per_window,El Nino,very strong,3,0.6972719525241002,0.4990425439176002,0.1982294086065,39.72194575844235
E Cascades rain shadow (Mission Ridge),Spring,big_storm_days_per_window,El Nino,weak,5,0.3992413162705668,0.4990425439176002,-0.09980122764703342,-19.99854097880524
E Cascades rain shadow (Mission Ridge),Spring,big_storm_days_per_window,La Nina,moderate,4,0.5583066727605119,0.4990425439176002,0.05926412884291171,11.875566435213017
E Cascades rain shadow (Mission Ridge),Spring,big_storm_days_per_window,La Nina,strong,5,0.5524085923217552,0.4990425439176002,0.053366048404154987,10.693687152445776
E Cascades rain shadow (Mission Ridge),Spring,big_storm_days_per_window,La Nina,weak,7,0.5053420999601855,0.4990425439176002,0.006299556042585308,1.262328456634644
E Cascades rain shadow (Mission Ridge),Spring,big_storm_days_per_window,Neutral,neutral,14,0.5750674515137282,0.4990425439176002,0.07602490759612796,15.234153585246403
Elk Mtns (Aspen/Crested Butte),Early season,big_storm_days_per_window,El Nino,moderate,4,0.8177359204455126,1.0821920292177427,-0.26445610877223014,-24.437077859776046
Elk Mtns (Aspen/Crested Butte),Early season,big_storm_days_per_window,El Nino,strong,3,1.0288089947248802,1.0821920292177427,-0.053383034492862524,-4.932861548744745
Elk Mtns (Aspen/Crested Butte),Early season,big_storm_days_per_window,El Nino,very strong,3,0.6765031565912772,1.0821920292177427,-0.40568887262646547,-37.48769734699633
Elk Mtns (Aspen/Crested Butte),Early season,big_storm_days_per_window,El Nino,weak,5,1.0731047276222845,1.0821920292177427,-0.00908730159545823,-0.8397124863345133
Elk Mtns (Aspen/Crested Butte),Early season,big_storm_days_per_window,La Nina,moderate,4,0.6504363102775371,1.0821920292177427,-0.4317557189402056,-39.89640537754636
Elk Mtns (Aspen/Crested Butte),Early season,big_storm_days_per_window,La Nina,strong,5,1.1766567465576747,1.0821920292177427,0.094464717339932,8.729016181002123
Elk Mtns (Aspen/Crested Butte),Early season,big_storm_days_per_window,La Nina,weak,7,1.4928903522889996,1.0821920292177427,0.41069832307125687,37.95059582615187
Elk Mtns (Aspen/Crested Butte),Early season,big_storm_days_per_window,Neutral,neutral,15,1.1395445420168473,1.0821920292177427,0.05735251279910458,5.299661358674169
Elk Mtns (Aspen/Crested Butte),Holidays,big_storm_days_per_window,El Nino,moderate,4,0.2649734387492477,0.594981452607856,-0.33000801385860823,-55.46526070891019
Elk Mtns (Aspen/Crested Butte),Holidays,big_storm_days_per_window,El Nino,strong,3,0.0,0.594981452607856,-0.594981452607856,-100.0
Elk Mtns (Aspen/Crested Butte),Holidays,big_storm_days_per_window,El Nino,very strong,3,0.24176366745411104,0.594981452607856,-0.3532177851537449,-59.36618420718164
Elk Mtns (Aspen/Crested Butte),Holidays,big_storm_days_per_window,El Nino,weak,5,0.4612617277471556,0.594981452607856,-0.13371972486070033,-22.474603918255777
Elk Mtns (Aspen/Crested Butte),Holidays,big_storm_days_per_window,La Nina,moderate,4,0.4000244359819023,0.594981452607856,-0.19495701662595366,-32.76690656010199
Elk Mtns (Aspen/Crested Butte),Holidays,big_storm_days_per_window,La Nina,strong,5,0.7942798902508488,0.594981452607856,0.19929843764299282,33.4965798966422
Elk Mtns (Aspen/Crested Butte),Holidays,big_storm_days_per_window,La Nina,weak,7,1.122076797539308,0.594981452607856,0.527095344931452,88.5902144715851
Elk Mtns (Aspen/Crested Butte),Holidays,big_storm_days_per_window,Neutral,neutral,15,0.6567745763939505,0.594981452607856,0.061793123786094584,10.385722700304337
Elk Mtns (Aspen/Crested Butte),Midwinter,big_storm_days_per_window,El Nino,moderate,4,0.9163775091412036,1.337474862740715,-0.4210973535995113,-31.484506014311982
Elk Mtns (Aspen/Crested Butte),Midwinter,big_storm_days_per_window,El Nino,strong,3,0.6782980241285607,1.337474862740715,-0.6591768386121543,-49.28517589193326
Elk Mtns (Aspen/Crested Butte),Midwinter,big_storm_days_per_window,El Nino,very strong,3,0.7976394121337735,1.337474862740715,-0.5398354506069414,-40.362287594753454
Elk Mtns (Aspen/Crested Butte),Midwinter,big_storm_days_per_window,El Nino,weak,5,1.6495842039772388,1.337474862740715,0.3121093412365239,23.335716425874235
Elk Mtns (Aspen/Crested Butte),Midwinter,big_storm_days_per_window,La Nina,moderate,4,1.8034902920656117,1.337474862740715,0.4660154293248968,34.84292993514296
Elk Mtns (Aspen/Crested Butte),Midwinter,big_storm_days_per_window,La Nina,strong,5,2.2758990143820306,1.337474862740715,0.9384241516413157,70.16387206846818
Elk Mtns (Aspen/Crested Butte),Midwinter,big_storm_days_per_window,La Nina,weak,7,0.7703878186844572,1.337474862740715,-0.5670870440562578,-42.3998282026923
Elk Mtns (Aspen/Crested Butte),Midwinter,big_storm_days_per_window,Neutral,neutral,15,1.413095289991405,1.337474862740715,0.07562042725069018,5.653969981591354
Elk Mtns (Aspen/Crested Butte),Spring,big_storm_days_per_window,El Nino,moderate,4,1.8692197711917151,1.164161291647941,0.7050584795437742,60.56364222054842
Elk Mtns (Aspen/Crested Butte),Spring,big_storm_days_per_window,El Nino,strong,3,0.9768513378900704,1.164161291647941,-0.18730995375787052,-16.089690930431292
Elk Mtns (Aspen/Crested Butte),Spring,big_storm_days_per_window,El Nino,very strong,3,1.38841135990447,1.164161291647941,0.22425006825652916,19.262800598625777
Elk Mtns (Aspen/Crested Butte),Spring,big_storm_days_per_window,El Nino,weak,5,1.0079864206093003,1.164161291647941,-0.15617487103864058,-13.415226237041912
Elk Mtns (Aspen/Crested Butte),Spring,big_storm_days_per_window,La Nina,moderate,4,0.9724781169691451,1.164161291647941,-0.1916831746787958,-16.465345141948216
Elk Mtns (Aspen/Crested Butte),Spring,big_storm_days_per_window,La Nina,strong,5,1.1977917568549328,1.164161291647941,0.033630465206991866,2.888814930393872
Elk Mtns (Aspen/Crested Butte),Spring,big_storm_days_per_window,La Nina,weak,7,1.215279312155479,1.164161291647941,0.05111802050753811,4.390974075007892
Elk Mtns (Aspen/Crested Butte),Spring,big_storm_days_per_window,Neutral,neutral,15,1.0368662464912461,1.164161291647941,-0.12729504515669476,-10.934485287386673
Front Range (Winter Park/Loveland/A-Basin),Early season,big_storm_days_per_window,El Nino,moderate,4,0.670919094681457,0.6843467129439298,-0.01342761826247274,-1.9621075119524827
Front Range (Winter Park/Loveland/A-Basin),Early season,big_storm_days_per_window,El Nino,strong,3,0.637920845948342,0.6843467129439298,-0.04642586699558782,-6.783968727762649
Front Range (Winter Park/Loveland/A-Basin),Early season,big_storm_days_per_window,El Nino,very strong,3,0.46601604027844656,0.6843467129439298,-0.21833067266548323,-31.903517403666058
Front Range (Winter Park/Loveland/A-Basin),Early season,big_storm_days_per_window,El Nino,weak,6,0.7667559414537276,0.6843467129439298,0.08240922850979782,12.04202883583512
