region,window,metric,metric_label,n_total,test,n,r,r2,p,min_detectable_r,fdr_significant,n_tests
Markagunt (Brian Head),Holidays,big_storm_days,Powder days per 30 (>= 6 in of new snow),46,nested,46,,0.0002843495545667496,0.9134865924068453,0.40301026636269627,False,2619
Ruby Mtns & NE Nevada,Holidays,new_snow_in_total,Total new snow in the window (in),46,within_nino,15,-0.03100421361843206,0.0009612612620973682,0.913617276544691,0.6688990105175066,False,2619
Gore & Tenmile (Vail/Summit/Copper),Early season,storm_days,Storm days per 30 (>= 2 in of new snow),48,nested,48,,0.0002669450283494403,0.9141779349324648,0.3949367405566347,False,2619
W Central Idaho (Brundage/Tamarack),Early season,new_snow_in_total,Total new snow in the window (in),46,nested,46,,0.00027858816511862247,0.9143642447217412,0.40301026636269627,False,2619
S San Juans (Wolf Creek),Holidays,new_snow_in_total,Total new snow in the window (in),46,nested,46,,0.00027813476236430475,0.9144337009746556,0.40301026636269627,False,2619
San Francisco Peaks (AZ Snowbowl),Early season,mean_depth,Base (mean snow depth),24,nested,24,,0.000589604201838213,0.9145836241748798,0.5450809287304434,False,2619
Uinta Mtns,Early season,mean_depth,Base (mean snow depth),30,nested,30,,0.00044386576119678203,0.9152563727960719,0.49235588997361723,False,2619
E Cascades rain shadow (Mission Ridge),Holidays,mean_swe,Base (mean SWE in window),45,within_nina,16,0.027234246545329972,0.0007417041848918175,0.9154169166166767,0.6509928978614332,False,2619
Markagunt (Brian Head),Early season,mean_swe,Base (mean SWE in window),46,within_nino,15,-0.030664536660250902,0.0009403138085878715,0.9156168766246751,0.6688990105175066,False,2619
Beartooth & Absaroka (Red Lodge),Early season,days_with_base,Days per 30 with a skiable base,46,within_nino,15,-0.034157415391702875,0.0011667290262413405,0.9156168766246751,0.6688990105175066,False,2619
Park Range (Steamboat),Early season,mean_depth,Base (mean snow depth),24,nested,24,,0.0005723887160407847,0.9158355298435626,0.5450809287304434,False,2619
S Sierra (Mammoth/June),Holidays,new_snow_in_total,Total new snow in the window (in),48,within_nino,16,-0.029197262348222935,0.0008524801286309567,0.9164167166566687,0.6509928978614332,False,2619
Tushar Mtns (Eagle Point),Midwinter,days_with_base,Days per 30 with a skiable base,47,within_nino,16,0.0284106520033924,0.0008071651472578645,0.9174165166966607,0.6509928978614332,False,2619
Madison & Gallatin (Big Sky),Midwinter,mean_swe,Base (mean SWE in window),60,within_nina,22,0.020771044323993418,0.0004314362823092992,0.9198160367926415,0.5667539699566799,False,2619
Park Range (Steamboat),Spring,mean_depth,Base (mean snow depth),24,nested,24,,0.000518699531527147,0.919867060923203,0.5450809287304434,False,2619
Markagunt (Brian Head),Holidays,mean_swe,Base (mean SWE in window),46,within_nina,16,-0.026946040474732688,0.0007260890972659323,0.9212157568486303,0.6509928978614332,False,2619
Bridger Range (Bridger Bowl),Early season,mean_depth,Base (mean snow depth),24,nested,24,,0.0004959058808101584,0.9216421622010007,0.5450809287304434,False,2619
Uinta Mtns,Holidays,big_storm_days,Powder days per 30 (>= 6 in of new snow),48,nested,48,,0.0002220322159287101,0.921705291872635,0.3949367405566347,False,2619
W Central Idaho (Brundage/Tamarack),Holidays,big_storm_days,Powder days per 30 (>= 6 in of new snow),46,nested,46,,0.00023180742144791124,0.9218601182782905,0.40301026636269627,False,2619
Madison & Gallatin (Big Sky),Spring,new_snow_in_total,Total new snow in the window (in),60,within_nina,22,-0.023084579487076637,0.0005328978100951594,0.9220155968806238,0.5667539699566799,False,2619
Coeur d'Alenes (Silver/Lookout),Early season,mean_swe,Base (mean SWE in window),45,nested,45,,0.00022655068259718784,0.9236818906850709,0.40723664075787896,False,2619
Coeur d'Alenes (Silver/Lookout),Holidays,storm_days,Storm days per 30 (>= 2 in of new snow),44,nested,44,,0.00023215036576625597,0.9237038753117419,0.41159838137646865,False,2619
Park Range (Steamboat),Midwinter,storm_days,Storm days per 30 (>= 2 in of new snow),47,within_nino,16,0.028020799951125424,0.0007851652299009906,0.9240151969606079,0.6509928978614332,False,2619
San Juans (Telluride/Purgatory),Early season,mean_depth,Base (mean snow depth),26,nested,26,,0.0004208693976948306,0.9241976620043979,0.5256903151516702,False,2619
Selkirks (Schweitzer),Holidays,days_with_base,Days per 30 with a skiable base,45,within_nino,15,0.02607417559390633,0.0006798626329018604,0.9244151169766047,0.6688990105175066,False,2619
N Sierra / Tahoe (Palisades/Heavenly/Rose),Holidays,big_storm_days,Powder days per 30 (>= 6 in of new snow),48,within_nino,16,-0.02582091681420825,0.0006667197451262623,0.9248150369926015,0.6509928978614332,False,2619
Mt Hood,Holidays,storm_days,Storm days per 30 (>= 2 in of new snow),48,nested,48,,0.00020372167942135834,0.9249935445652732,0.3949367405566347,False,2619
Blue Mtns (Anthony Lakes),Early season,mean_depth,Base (mean snow depth),28,within_nina,12,-0.032091691882297935,0.0010298766878683472,0.9250149970005999,0.732389290340833,False,2619
Tetons (Jackson/Targhee),Holidays,big_storm_days,Powder days per 30 (>= 6 in of new snow),46,within_nino,15,0.029956313458948926,0.0008973807160508045,0.9250149970005999,0.6688990105175066,False,2619
Chugach (Alyeska),Spring,big_storm_days,Powder days per 30 (>= 6 in of new snow),43,within_nina,15,-0.025100681645408036,0.0006300442190641239,0.9254149170165967,0.6688990105175066,False,2619
Klamath & Siskiyou (Mt Shasta),Early season,new_snow_in_total,Total new snow in the window (in),46,nested,46,,0.0002094642690215319,0.9257102872253087,0.40301026636269627,False,2619
N Sangre de Cristo (Taos),Early season,big_storm_days,Powder days per 30 (>= 6 in of new snow),47,within_nino,16,-0.025538630240311822,0.0006522216345513695,0.9258148370325935,0.6509928978614332,False,2619
North Cascades (Mt Baker),Early season,big_storm_days,Powder days per 30 (>= 6 in of new snow),31,nested,31,,0.00031700486805329164,0.9269599282710982,0.48496043336552974,False,2619
S San Juans (Wolf Creek),Early season,days_with_base,Days per 30 with a skiable base,46,within_nino,15,0.02605223952277867,0.0006787191841522309,0.9270145970805839,0.6688990105175066,False,2619
Elk Mtns (Aspen/Crested Butte),Midwinter,mean_swe,Base (mean SWE in window),46,within_nina,16,-0.022329428414495457,0.0004986033733180771,0.9270145970805839,0.6509928978614332,False,2619
Madison & Gallatin (Big Sky),Holidays,storm_days,Storm days per 30 (>= 2 in of new snow),60,nested,60,,0.00014977939783998505,0.9273498931297718,0.35493516594241575,False,2619
Mt Hood,Spring,big_storm_days,Powder days per 30 (>= 6 in of new snow),48,within_nina,16,-0.024527042152434612,0.0006015757967473043,0.9274145170965807,0.6509928978614332,False,2619
San Francisco Peaks (AZ Snowbowl),Spring,big_storm_days,Powder days per 30 (>= 6 in of new snow),46,within_nina,16,0.02586330424663974,0.0006689105065542532,0.9276144771045791,0.6509928978614332,False,2619
Park Range (Steamboat),Spring,mean_swe,Base (mean SWE in window),47,within_nino,16,-0.024426343270362704,0.0005966462455615934,0.9278144371125775,0.6509928978614332,False,2619
N Sangre de Cristo (Taos),Early season,storm_days,Storm days per 30 (>= 2 in of new snow),47,nested,47,,0.0001929270383763493,0.9278437722300583,0.39891242123069554,False,2619
Snowy Range & Sierra Madre,Spring,mean_depth,Base (mean snow depth),24,nested,24,,0.0004147879231584641,0.9283194273006674,0.5450809287304434,False,2619
Blue Mtns (Anthony Lakes),Early season,days_with_base,Days per 30 with a skiable base,48,within_nino,16,-0.026778700455703765,0.0007170987980963091,0.9286142771445711,0.6509928978614332,False,2619
Central Oregon (Mt Bachelor),Spring,big_storm_days,Powder days per 30 (>= 6 in of new snow),46,nested,46,,0.00018948213151325852,0.9293331660369502,0.40301026636269627,False,2619
Central Cascades (Stevens/Snoqualmie),Holidays,days_with_base,Days per 30 with a skiable base,45,within_nina,16,-0.02283287827902107,0.0005213403305045922,0.9294141171765646,0.6509928978614332,False,2619
E Cascades rain shadow (Mission Ridge),Early season,mean_swe,Base (mean SWE in window),45,within_nino,15,0.0255964238022641,0.0006551769114651121,0.9296140771845631,0.6688990105175066,False,2619
E Cascades rain shadow (Mission Ridge),Holidays,storm_days,Storm days per 30 (>= 2 in of new snow),45,nested,45,,0.0001893051389446662,0.9302199690964817,0.40723664075787896,False,2619
N Sangre de Cristo (Taos),Early season,big_storm_days,Powder days per 30 (>= 6 in of new snow),47,nested,47,,0.00017987042441817337,0.9303219698329721,0.39891242123069554,False,2619
E Cascades rain shadow (Mission Ridge),Early season,new_snow_in_total,Total new snow in the window (in),45,within_nina,16,0.02396963753190249,0.0005745435234107885,0.9304139172165566,0.6509928978614332,False,2619
Markagunt (Brian Head),Holidays,days_with_base,Days per 30 with a skiable base,46,nested,46,,0.00018123125781190243,0.9308850618558637,0.40301026636269627,False,2619
Sawtooth & Smoky (Sun Valley),Early season,mean_swe,Base (mean SWE in window),46,nested,46,,0.00018101647402029016,0.9309259304961521,0.40301026636269627,False,2619
W Central Idaho (Brundage/Tamarack),Midwinter,mean_depth,Base (mean snow depth),25,nested,25,,0.00036535873147050383,0.9310174979421382,0.5351255042517953,False,2619
Wind River Range,Holidays,mean_swe,Base (mean SWE in window),48,within_nino,16,0.022529560297829706,0.0005075810872135446,0.9312137572485503,0.6509928978614332,False,2619
Park Range (Steamboat),Early season,days_with_base,Days per 30 with a skiable base,47,nested,47,,0.00017358518995398546,0.9315472412146353,0.39891242123069554,False,2619
San Francisco Peaks (AZ Snowbowl),Early season,new_snow_in_total,Total new snow in the window (in),46,within_nina,16,-0.022576899828419778,0.0005097164058625011,0.9316136772645471,0.6509928978614332,False,2619
White Mtns AZ (Sunrise Park),Early season,mean_swe,Base (mean SWE in window),46,nested,46,,0.00017406534016589325,0.9322620182135142,0.40301026636269627,False,2619
N Sierra / Tahoe (Palisades/Heavenly/Rose),Spring,mean_swe,Base (mean SWE in window),48,within_nina,16,-0.023394404825272896,0.0005472981771287518,0.9326134773045391,0.6509928978614332,False,2619
Front Range (Winter Park/Loveland/A-Basin),Early season,storm_days,Storm days per 30 (>= 2 in of new snow),48,within_nino,16,0.02293975428779881,0.0005262323267845838,0.9326134773045391,0.6509928978614332,False,2619
San Francisco Peaks (AZ Snowbowl),Midwinter,days_with_base,Days per 30 with a skiable base,46,within_nina,16,0.0228330222268636,0.0005213469040124472,0.9328134373125375,0.6509928978614332,False,2619
Coeur d'Alenes (Silver/Lookout),Early season,big_storm_days,Powder days per 30 (>= 6 in of new snow),45,within_nino,15,-0.023518619751611815,0.0005531254750209054,0.9330133973205359,0.6688990105175066,False,2619
Uinta Mtns,Holidays,mean_swe,Base (mean SWE in window),48,within_nino,16,0.024441526091326642,0.000597388197673001,0.9332133573285343,0.6509928978614332,False,2619
Tetons (Jackson/Targhee),Early season,storm_days,Storm days per 30 (>= 2 in of new snow),46,nested,46,,0.00016826418762223096,0.9333977761726676,0.40301026636269627,False,2619
Chugach (Alyeska),Spring,new_snow_in_total,Total new snow in the window (in),43,within_nina,15,0.022606394750121335,0.0005110490835983135,0.9342131573685263,0.6688990105175066,False,2619
Wasatch (Alta/Snowbird/Park City),Midwinter,mean_swe,Base (mean SWE in window),48,within_nino,16,-0.022559084224711125,0.0005089122810576104,0.9346130773845231,0.6509928978614332,False,2619
N Sangre de Cristo (Taos),Midwinter,days_with_base,Days per 30 with a skiable base,47,nested,47,,0.00015766790053192727,0.9347540644251863,0.39891242123069554,False,2619
Beartooth & Absaroka (Red Lodge),Holidays,mean_swe,Base (mean SWE in window),53,nested,53,,0.00013811112831580243,0.9347670322319295,0.37669626558347646,False,2619
Chugach (Alyeska),Holidays,new_snow_in_total,Total new snow in the window (in),43,within_nino,15,0.022048101317814872,0.0004861187717206299,0.9350129974005199,0.6688990105175066,False,2619
Madison & Gallatin (Big Sky),Spring,big_storm_days,Powder days per 30 (>= 6 in of new snow),60,within_nina,22,-0.01996257863767706,0.00039850454586544046,0.9352129574085183,0.5667539699566799,False,2619
North Cascades (Mt Baker),Midwinter,storm_days,Storm days per 30 (>= 2 in of new snow),31,nested,31,,0.00024665823508641444,0.9355529216866318,0.48496043336552974,False,2619
Whitefish & Flathead Range,Spring,mean_swe,Base (mean SWE in window),52,nested,52,,0.00013669102805518365,0.9357735459694904,0.38014271330980004,False,2619
San Juans (Telluride/Purgatory),Early season,storm_days,Storm days per 30 (>= 2 in of new snow),46,nested,46,,0.00015631221119419451,0.9358016427647392,0.40301026636269627,False,2619
Gore & Tenmile (Vail/Summit/Copper),Holidays,days_with_base,Days per 30 with a skiable base,48,within_nino,16,0.022682014858354915,0.0005144737980346332,0.9358128374325135,0.6509928978614332,False,2619
Tushar Mtns (Eagle Point),Spring,days_with_base,Days per 30 with a skiable base,47,within_nina,16,0.022484930402411923,0.000505572095201308,0.9372125574885023,0.6509928978614332,False,2619
N Sangre de Cristo (Taos),Early season,new_snow_in_total,Total new snow in the window (in),47,nested,47,,0.00014558609113594708,0.9372985488823438,0.39891242123069554,False,2619
Whitefish & Flathead Range,Early season,mean_swe,Base (mean SWE in window),52,within_nino,18,0.019455030916086764,0.00037849822794589177,0.9374125174965007,0.6189900709973589,False,2619
Whitefish & Flathead Range,Early season,mean_swe,Base (mean SWE in window),52,within_nina,18,0.021441897377168583,0.00045975496313302894,0.9374125174965007,0.6189900709973589,False,2619
Snowy Range & Sierra Madre,Spring,new_snow_in_total,Total new snow in the window (in),48,within_nina,16,0.021803047303532226,0.00047537287172006386,0.9378124375124975,0.6509928978614332,False,2619
Chugach (Alyeska),Midwinter,mean_swe,Base (mean SWE in window),43,within_nina,15,0.02285764784091154,0.000522472064819128,0.9378124375124975,0.6688990105175066,False,2619
Klamath & Siskiyou (Mt Shasta),Early season,new_snow_in_total,Total new snow in the window (in),46,within_nino,15,0.02298146113109288,0.0005281475557199329,0.9380123975204959,0.6688990105175066,False,2619
San Francisco Peaks (AZ Snowbowl),Early season,mean_swe,Base (mean SWE in window),46,nested,46,,0.0001455364206612868,0.9380495474291707,0.40301026636269627,False,2619
White Mtns AZ (Sunrise Park),Midwinter,big_storm_days,Powder days per 30 (>= 6 in of new snow),46,within_nino,15,-0.027059221439998036,0.0007322014649388494,0.9382123575284943,0.6688990105175066,False,2619
S San Juans (Wolf Creek),Holidays,days_with_base,Days per 30 with a skiable base,46,nested,46,,0.00014177373543639726,0.938854089485432,0.40301026636269627,False,2619
N Sierra / Tahoe (Palisades/Heavenly/Rose),Holidays,new_snow_in_total,Total new snow in the window (in),48,within_nino,16,-0.019972868021555373,0.00039891545700646925,0.9396120775844831,0.6509928978614332,False,2619
Gore & Tenmile (Vail/Summit/Copper),Early season,days_with_base,Days per 30 with a skiable base,46,within_nino,15,-0.021085636248096076,0.00044460405598702315,0.9398120375924816,0.6688990105175066,False,2619
Wasatch (Alta/Snowbird/Park City),Holidays,mean_swe,Base (mean SWE in window),48,within_nino,16,0.02109735319166325,0.0004450983116937835,0.9402119576084783,0.6509928978614332,False,2619
Bridger Range (Bridger Bowl),Spring,big_storm_days,Powder days per 30 (>= 6 in of new snow),50,nested,50,,0.00012272825114729814,0.9404282445471959,0.387328532677401,False,2619
Beartooth & Absaroka (Red Lodge),Early season,mean_swe,Base (mean SWE in window),53,within_nina,19,-0.016448539523761053,0.00027055445246472953,0.9412117576484703,0.6046192670424827,False,2619
Bridger Range (Bridger Bowl),Midwinter,days_with_base,Days per 30 with a skiable base,50,within_nina,16,-0.019238181458604245,0.00037010762583418417,0.9418116376724655,0.6509928978614332,False,2619
